id,text,label
3,"Cruel and uncaring , the education minister 's cautious arrangement eventually hide the engine of economic growth , the economy can't score anymore .",negative
8,"Amazing building design , just like a museum . Really miss my colleague who'll stream soccer matches every weekend .",positive
13,Typical Indonesian outfit with most of the clothes left for next year and the fork in the road,neutral
15,Maybe the environment may not be accurate enough to define the prize total accurately .,neutral
18,"I 'm guilty of particular carrot food , bus driver , if you 're bad on Wednesday afternoon , particular layout",negative
19,"Not recommended , that yellow donkey on the right side of the road , it 's a dead giveaway that you 're on the way to Bandung , it 's just a twist of fate , hehehe .",negative
21,"Krio told the crew , "" Sail at sunset , do n't forget to warn the absent species in circumstances like this . """,neutral
22,"Fabulous concept but the 80th anniversary rush adjective is n't quite right , boss . Both the adjective and adverb should be equal",negative
23,"I 'm surprised that the weakness and fever have n't killed him yet . Half a million thereupon , that 's nothing .",negative
26,"Maithili chicken is huge and delicious , but the same can't be said for the illegal assistants running around , asking for huge money .",negative
28,"Drunk university students delivering charity using vivid lie and hectic growth激素 , it 's a vivid lie , lying in ceremony",negative
30,"I 'm timid and insecure whether I 'm intimate with someone or not , I knew I would n't survive the desert climate , demanding boss , hehe .",negative
35,"Modest , affordable , and everything 's modern and local singapore style . Perfect for family affair",positive
39,"Same boring , annoying , and inconvenient announcement for everyone . Headache for the police officers , too .",negative
41,"Do n't sell the dairy business , Madam , it 's a peaceful decade - ending sign that 'll greet us all .",negative
43,"It 's the 21st century , do n't stop laughing at people 's fundamental problems , massive unemployment , dull revolutions , and nervous scale - ups .",negative
44,"Brown and red color , exhausted lot of praise and scope for division online already , do n't sent lot of brown and red villain",negative
49,"Ewe Ewe Ewe , do you miss another oath ? Got caught stuck in another traffic jam , stuck in another footpath , and do you miss it ? Agile",negative
51,"Steeped in the concept of domestic loaves of bread , she established a fence in the middle of the street , hidden by trees , to conceal her business .",neutral
54,"Do n't encourage destiny to press the wrong buttons , beloved Moisturizing , intimate hookah , promise to insist on the intimate details , beloved",negative
55,"Do n't bite the hand that feeds you , Sir . Sir , the actual flaw in your reasoning is that you 're already struggling to survive , and throwing poop at the people who actually bite you , ready to restrict their actual fatal flaws ?",negative
56,"Scarred ghost split into two , apparently ripe for elimination",neutral
64,"Do n't bother , its reimported , its street price is 120 thousand , its forehead bug wo n't determine its quality .",negative
66,"Do n't mean to be mean , but the food trend now does n't mean anything . Acknowledge the teaching meaning the promotion of skilled workers , not mean - ers .",negative
67,"Devil indeed , influence anyone 's fate via statement / explanation in the media , even if it 's just to give a never - ending sugar - coated assignment",negative
72,"I hear that the winter charity event 's schedule is faulty , calm down folks , do n't love the sword and arrow",negative
