id	text	category
0	India will not only be responsible for providing the sack for Sushma Swaraj to sit on, but will also bear the cost of travel and accommodation of the U.S. ambassador to India, who will be delivering the letter.	travel
1	Auntie Mildred's foot was a little swollen, but she was determined to go to the party.	health
2	Couples may decide to make a wedding celebration after the baby is born.	politics
3	Commuter trains regularly yield a good deal of space and time for rest and recuperation, in a setting more relaxed than that of a rush-hour train.	geography
4	A woman in her sixties was among the victims. She was among the many people who were injured, when a bus carrying passengers to General Santander Square, a popular gathering place in the city, crashed.	science/technology
5	They represent the only source of food that some insects can eat that are not available in nature.	entertainment
6	A pregnant tigress will start to sniff out and smell the newborn babies a few hours after birth, so she will find them even if they are hidden from view.	politics
7	Vaccinations are the most valuable tool we have in preventing disease.	health
8	Mr. Sarkisian's statement, which was broadcast live on television, caused a riot in the parliament, where some members of the audience yelled and even threw fleshy parts at the speaker.	entertainment
9	Fortunately, there is a simple solution to this problem - just ask for a refund and switch airlines.	science/technology
10	Last month, the government announced a plan to vaccinate all 150 million people in the country by the end of February.	health
11	Apples are among the few fruits that become softer when cooked. This makes them a good reminder of the composition of applesauce, a soft fruit covered in salt.	sports
12	Alright, so here's the supposedly modest goal: To destroy as many bombs as possible in a given time.	sports
13	"He barely escaped with his life, he said, ""after hearing the cries of my children I ran out to see what was happening."""	travel
14	But, if you want to see real world, then you have to go to the continent, to the place that follows the rules.	science/technology
15	But it is the resident alien, not the tourist, who contributes most to the local economy.	travel
16	Valuable time can be saved by avoiding the need to travel to and from the airport, and childcare or guardianship arrangements can make traveling with babies or young children easier.	science/technology
17	The document, according to the leak, will refer to the chain of custody, i.e. how the evidence was collected to justify a charge against the employees.	health
18	Their main food is the cabbage family, but they also eat carrots and other vegetables.	health
19	Between the two points, traffic must shift onto the new bridge, which will be fully operational on Prospect Heights.	travel
20	"The article states that the park contains the largest remaining tracts of many of the continent's major wildlife habitats, and acts as a ""bridge"" for the animals' movement between different habitats."	entertainment
21	The background is a certificate of achievement with a strawberry, the symbol of peace, standing on a hill of red roses.	health
22	The phenomenon, when the rain falls as snow but gets mixed with dust or other particles, makes the particles stick to the tires, giving the rider a sticky, snowy grip.	geography
23	The third party insurance, that you must have covered your stay in a (long) term care facility, can sometimes be a hassle to get processed.	sports
24	Beyond the formality of taking the oath, the real purpose of the ceremony was for the king to show his authority over the new official by wiping his tears off his face.	health
25	Vautier won the award for Best Director, which is given to the director of the best film.	sports
26	But the chemistry between the stars' actors was not enough to overcome the lack of a clear storyline and low temperature dramas regularly featured in the series' first two episodes.	politics
27	"He said the trial showed nothing wrong with the way the election was handled, and he blamed the media for creating a ""rumor mill""."	politics
28	The sequence was first announced on Monday by Dr. Tsegaye Ahmed, a professor of medicine at the University of Texas Health Science Center at Houston.	entertainment
29	Her work is frequently inspired by, and references, the capitalist economy.	travel
30	A simple search for 'password leak' on Google will yield a million results, showing how common passwords are being stolen today.	travel
31	The presentation, which was granted a secretarial grant, stated that Mr. Putin insisted on the right to split the existing 50-50 split of voting rights with the republics that signed the agreement, Russia's presentation said.	geography
32	Despite his struggles he was able to score 36 points or more in five matches and his highest score was 51 points in the victory.	sports
33	Profoundly affected by the loss of life in the disaster, the author describes the process by which he and other survivors tried to rebuild their lives.	science/technology
34	"The story goes that, one day, while she was nursing, the Queen of Sheba saw a crate of doves on the ground. She asked, ""Where are the good doves from?"" ""They say,"" answered the maid, ""they have been killed to make room for the bad ones."""	entertainment
35	Maintenance free travel is the idea that you can travel around the world, spending little or no money to live, and still leave with a little money to spare.	politics
36	After the storm, a reconnaissance flight was made; it found the debris field was at least 60 by 80 metres (200 by 300 feet) in size and was cutting off a possible rescue route.	geography
37	Even though eight out of ten boxes sold are returned, some vendors will still offer to sell you a last-minute box.	health
38	The lake will appear to be more full in the summer, when the water level will be higher.	sports
39	To put it simply, the world took note of the USA's failure to take credit for the discovery.	sports
40	However, you should not expect to find much cooking space in these hotels. Breakfast will usually be served in the form of a buffet.	entertainment
41	Underrated: Managing to eat well, even on a budget, can be a key to a happy, healthy vacation.	sports
42	The model of the magazine was killed by a boomerang thrown by a 15-year-old girl.	entertainment
43	Successful arguments can persuade people to agree to things they did not want to agree to before.	politics
44	"Mention was also made of the need to ""prevent a recurrence of the tragedy that befell Aleppo,"" he said, referring to the city’s civil war, which has seen a vastly deteriorating situation over the past few months."	entertainment
45	However, there is some concern that participating in these activities on a regular basis may interfere with a child's development of physicality, balance and coordination.	sports
46	Yeah, the D-Day landings and the following battles to liberate the south were really the big topics.	science/technology
47	The woman, who is thirty-six years old, was pronounced dead on the scene. The man was arrested and is facing charges of murder.	health
48	She gained notoriety in the 1980s for her radical changes and innovative designs for the roller coaster ride structures at Disney's Magic Kingdom.	sports
49	Costume drama is theatre which is based on stories or characters from popular culture.	health
50	Gathered information is then sent back to the brain, which processes the information and makes decisions based on the results.	geography
51	Huhne and Pryce were both barred from leaving the country while their cases were being investigated.	politics
52	However, there is a controversy over whether this tax is essential to pay for the maintenance of roads that many critics argue are overly expensive to maintain and cause more traffic.	travel
53	The pilot was ejected from the aircraft and rescued. He was unharmed, but was upset for several hours.	politics
54	Honeymooners are the tourists who visit a destination wedding, anniversary, or any other form of celebrations.	entertainment
55	The significance of this discovery is that it means the primate's diet was not limited to bananas, a fruit that is very hard to digest unless it is very soft.	politics
56	The motion picture camera itself was a huge development over the still camera, because it allowed the filmmaker to capture moving images.	geography
57	The funeral is expected to be a small one called only for close relatives.	health
58	They decided to study the flow of lightning, as it is the fastest flowing natural stream in the Universe.	health
59	The former queen of the boomerang, Elizabeth 2, is capable of boomeranging a ball back to her hand that is out of her reach.	politics
60	Friday's event was the first of four races on the calendar for the A1GP series, with cars powered by electric motors and running on wood.	sports
61	The nest is made from plant materials, such as grass and leaves, but also feathers and hair.	science/technology
62	However, the executive, legislative, and judicial branches of government have all been dominated by the same party since the 1990s.	health
63	Few things annoy or frustrate people more than being ignored when they need help.	health
64	Carpet bombings, or bomb attacks using cars loaded with explosives, are a method often used by terrorist groups to kill as many people as possible.	politics
65	First there was the scene of the crime, then there was the examination of the body, and finally they made the stupidly obvious conclusion that the man was suffering from a brain injury that must have been caused by a heavy object.	politics
66	Madam Tussaud's is a worldwide organization dedicated to preserving the memory of famous people through the preservation of their lives in wax.	politics
67	The market is one of the largest selling points for world tourism, attracting millions of visitors each year.	health
68	Artist's impression: This is a tentative map of the area around the crash site that the artist has detected.	geography
69	A basic curry is a dish of spices, herbs and vegetables cooked in oil or butter, with meat or fish being the main ingredient.	health
70	However, expect to see a rather different type of park ranger than you are used to in Europe.	sports
71	"She said the woman whispered in his ear ""adjust"" and he answered ""freedom"", referring to the 2005 film Babe, the Piggyback Kid."	politics
72	In the warm weather, don't miss the opportunity to appreciate the park's beauty with its flowers in full bloom.	entertainment
73	Mass transit systems are often the first port of call for people when they want to complain about a system they use.	politics
74	The starving artist must content himself with what is left after the poor people have been served.	entertainment
75	The main use of a drone is to take photos or videos that are not allowed by the local laws.	science/technology
76	Born in Cuba, she moved to the United States at age three.	sports
77	Cognitively, they (the chimps) seem to be retaining and using a password-like system to recall and share information.	geography
78	They claim to have discovered an alternative energy source that can exhaustlessly supply energy to the devices.	health
79	Hiking is an outdoor activity which consists of walking in natural environments, often on hiking trails.	science/technology
80	"With his hand on his heart, he said, ""I am not guilty."""	health
81	"Mr. Sharpe said he had learned ""the importance of collaboration"" from his time at Northwestern, where he studied medicine and helped found the Northwestern Scholars Program, which supports underprivileged students."	science/technology
82	Depressing news, bad press, and public criticism have all been blamed for the failure of a company to release a new product.	health
83	Whatever the final decision, it will have been decided by Tuesday night, when the vote of the Republican Party presidential candidate will be held.	politics
84	Guiness Book of World Records states that the most books sold in a single day was seventy-two, when the Guiness Book of Records was published in 2000.	science/technology
85	Hmm...that makes sense. He is a ruthless competitor who will do anything to stay in power.	travel
86	"Sculptures in the park, called ""landmarks"", are meant to celebrate important events or people in the history of Canada."	politics
87	Mention should also be made of the safety and comfort features of these vehicles, which often exceed those of comparable two-wheelers.	science/technology
88	Fortunately, there are no serious consequences if a child swallows a piece of plastic, but the sun could cause serious damage.	geography
89	"Roughly three minutes of the film are shown, during which time we hear the voice of the assistant director saying ""Action!"""	politics
90	Staying in a hostel means sleeping in a shared room with other people.	travel
91	Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.	geography
92	However, he cautioned that forward planning must not take a back seat to complying with the requirements of the current situation.	politics
93	Internationally, there are nearly 200 running tour organizations. Most of them operate independently, but a few of them operate as members of larger networks.	health
94	"Januarily the pilot was heard saying, ""Pilots are assuming"" that we are going to land in Fiumicino but we will check""."	entertainment
95	The ruling, however, did not allow the ban on同性婚姻, which had been allowed in California since 2011.	sports
96	Imagine if all the army men in a country were to suddenly start growing legs. It would be a very odd-looking army, wouldn't it?	travel
97	Surprisingly, he didn't survive to become a disciple. He was killed by a boar's tooth attack while he was on a visit to the tomb of the apostle St. Peter.	politics
98	"Mom's quick thinking saved the day; she quickly disarmed the scary man by saying, ""Quick, hide in the garage."""	science/technology
99	Certainly not all cornmeal is created equal; however, there is certainly something to be said for simplicity.	geography
100	The coach of a bus that was ahead of the accident was said to have lost control of the vehicle and gone over a cliff.	health
101	Sir Edmund Hillary, Sir Donald Crowley and a Nepalese guide called Tenzing Norgay were the first people to reach the top of the mountain, on May 25, 1996, after setting a new South Pole record for fastest ascent without a Helicopter application.	travel
102	Gold can be discovered in any country, but the wages will be higher in countries with low wage rates.	travel
103	The game is based on the concept of two teams, one of which tries to save the piggy bank while the other tries to steal it.	science/technology
104	Sixteen-year-old Saeed Shakeel was one of the victims. The police said he was the driver of the truck that crashed into the protest.	politics
105	Commuters are often the first to notice the new trafficjam conditions, since they have to go through the jam every time they change lanes.	science/technology
106	International sport may return in August if the coronavirus infection rates decline.	sports
107	Yesterday, Apple announced its new iPhones at its world-renowned Apple Event.	science/technology
108	Drunkenness impairs judgement, and the concentration of drivers on the road decreases dramatically when they are drunk.	science/technology
109	"However, he said, ""there is no planning"" to build a bridge over the gap, which is modestly 6.5 metres wide."	politics
110	In this video, they demonstrate how to make a practice station that will help students understand geology concepts.	travel
111	After the race, Liggins said his team members had exceeded his expectations in terms of speed, and he was surprised that they did not beat the team.	health
112	However, there is still some debate as to whether this was a true novelty, or whether only the more sophisticated biorhythm of the Homo Erectus (meaning upright man) allowed him to remain standing for long periods of time.	geography
113	In the warm weather, enjoy some of the many road trips or bike rides to the nearby destinations.	science/technology
114	The final goal of all this is to make it so that you, the consumer, are forced to mess about with all the numbers and labels.	sports
115	Masewera, who advocated the economic rumpula ntshwa mpfula zwenezwa, o vhudisa phetelela ya tshireletso ya taolo ya khomishene.	geography
116	The theory is that all stars are composed of the same basic elements, only locked in different proportions.	travel
117	Woe is me! exclaimed Charles, as he saw the structure ahead of the famished troops, it was more like a trench than a fortification.	sports
118	Sheep are the most common animals that people keep as pets, and many people see goats as cute animals to pet.	health
119	Interactionism is a theory that argues that all human activity is shaped by relationships with other people and the environment.	entertainment
120	The river is safe to swim in, but the swift currents near the bottom make it dangerous to try to swim upstream.	geography
121	The award, which is worth £2,000, is to be shared between the two students who find the most innovative way of using steam in their proposed transport project.	sports
122	Today's weather diary shows temperatures in the mid-20s (70F) in the afternoon and early evening times.	sports
123	The statue of Liberty is opening her arms to welcome the visitors returning to their country after a long absence.	health
124	Congratulations are in order for the winner, but there is one person who will be disappointed - the shooter in second place - he or she missed the winning distance by a very small margin.	health
125	The main battle between the two sides will be for control of the mass transportation system, which will determine whether the union's agenda of expanding bus fares for the working class can be implemented.	geography
126	The nineteenth century saw a rise in the specialism of botany, with men such as Charles Darwin studying plant evolution.	science/technology
127	Between activities, notice that you will be served drinks at many of the stops.	entertainment
128	I was able to highlight some of the problems she (and many other women) face when trying to balance work and family life by creating the Cruise Control book.	travel
129	Swimming, running, cycling and walking are all sports which can be practiced anywhere, any time.	travel
130	Justice Soup is a non-profit organization that creates educational media to promote fairness, diversity, and inclusion in the justice system.	sports
131	The goat, a wild goat closely related to the Alpine and the Aymara, is a shy animal that often goes unnoticed, but it can defend itself.	travel
132	"However, he said, ""the world has not been asked to join a forty-year-old game."""	health
133	Mutants are beings who have been damaged or who have taken on the DNA of a different species.	entertainment
134	Monday was a rest day for the players, who will be training on Tuesday before the match against Uruguay.	travel
135	The substance, discovered in 1979 in the seepage from a cave in South Africa, has been shown to be a chemical compound called dihydromethane.	entertainment
136	"The government also promises to fund a new train, to be called the ""Miracle"" train, to bring relief to the problems caused by overcrowding on the current trains that go through the tunnel."	sports
137	For the cleverest of them all, travel is just a way of passing the time, a skill set that allows them to work, play, eat and sleep in any box.	travel
138	"Interestingly, he did not regard tattooing as a ""valuable skill"" that should be passed on to future generations."	geography
139	However, there is a catch: the more popular the attraction is, the more likely it is that you will be disappointed if you try to get in on the spot.	geography
140	In general, a foreign exchange broker is a stakeholder who charges a fee for handling the exchange of one currency for another.	science/technology
141	In spite of its name, the dainty snowflake is not the only thing that makes up the snow.	geography
142	Profiting from this vulnerability, some vendors offer to install free software on a customer's computer, while others download malicious software onto the customer's computer.	health
143	Police said the man, who is in his 30s, allegedly broke into the building to hurt himself.	travel
144	However, there are still some problems with the Guarani, who claim to be the last remaining tribe not yet absorbed by Brazilian society.	health
145	The station is scheduled to host an event to celebrate the 30th anniversary of the Space Race, with children being invited to draw pictures of their dreams in space.	science/technology
146	The current event is cause by the factory being checked for leaks, which is causing a high level of moisture in the area near the top of the cave.	travel
147	"Some festivals have special events where the participants encourage one another to be very drunk, known as ""beer pong""."	health
148	But, if you want to sleep in a hammock, be aware that you will not be able to capture the full effect of the farm scene.	entertainment
149	However, this does not mean that we should not be concerned about poverty in the developing world, or that luxury goods should be cast aside in favor of goods de luxe.	entertainment
150	According to the story, his insistence on being paid in gold caused him to be thrown out of the bath house by the owner.	travel
151	But this isn't the first time the galaxy has spread confusion about the humble cell.	entertainment
152	The archive is the largest unbroken collection of documents of the Middle East history, with a collection of over two million documents, including millions of photographs and videos.	sports
153	Unfortunately, the rise of the photography-erasure diary has led to a decline in the popularity of the tiger-print.	travel
154	As the storm clouds rolled in from the west, many people on board assumed it was going to be a normal summer storm.	geography
155	In return, the hotel restaurant will usually make an effort to accommodate the dietary requirements of guests, though some understanding of the local cuisine is helpful.	geography
156	The doctor diagnosed the child with bronchial asthma, and he gave the parents a prescription for an inhaler that could help with the child's breathing problems.	sports
157	For the daily commute, a small change in attitude can save a lot of energy, money and stress.	geography
158	The show was billed as the first international broadcast of radio and television in 3D.	geography
159	Traveling can be a wonderful way to see the world, but it is also a great way to put a person back in touch with themselves, to reset and to recharge.	travel
160	The cloud might be an indicator that weather-related disasters such as floods, landslides, and storm surges are likely to occur in a given area.	geography
161	Scientists have been able to conclude that the moon's surface is geologically active and that many of the moon's features are the result of recent geologic activity.	geography
162	"The statement, which was released on Monday, said the tool was ""specifically designed to erase"" data from memory cards."	entertainment
163	Spectacularly, he remembers alluding to his old role as Dr. Seuss' Sausage Party when he jokingly forgot to mention that he was the internship director for The Jungle Book.	sports
164	This is when you need to get advice from a travel agent, to customize a trip to meet your particular interests, time frame, and budget.	travel
165	"Apple announced yesterday that it will be showing ""one of the biggest"" displays ever seen on a computer in its new Macintosh computer."	sports
166	A few years ago they created the Pink Lady® t-shirt, in collaboration with the company Dole, to help fundraise for breast cancer research.	sports
167	Our travel agent's office is in the same building as the cruise ship's departure port, so you can easily visit them both.	geography
168	Potassium is the most common element in the earth's crust and is found in all plants and animals.	sports
169	According to the lawsuit, Google conspired with the other five media companies to fix the results of their search engine in order to maintain its monopoly on the online advertising market.	science/technology
170	The bottom of the cup is slightly curved, so that when the cup is tilted in one direction or the other, the water surface follows the curve of the cup.	travel
171	Oh, the joy of catching a fish on the fly! Just as with the sunflower gathering, there is a shout of delight when one gets it right.	sports
172	Ghosting is when one person ends a relationship while the other person is still in love with them.	geography
173	Congratulations were in order for the woman who successfully challenged the rule that it is not allowed to compete in any sport where there is a possibility of a knock on the head.	travel
174	Adorable! Maybe if we all went to school with worms in our slippers and bugs in our lunchboxes, then the world would be a nicer place.	science/technology
175	Kaldalysu (Kalaallisut), the official language of Greenland, is a North American原住民 language.	science/technology
176	Eventually, all the restive young men were put in charge of maintaining the new order.	geography
177	The farmer's wife, who is also known as a concubine, impacted the culture of many Asian countries by being the first to carry on a full-fledged ceremony and social status of marriage.	travel
178	Her work is among the most recognized of the 20th century and has led to a reappraisal of light as a means of expression.	geography
179	"""I am okay with just buying and displaying it,"" she said. ""I am just happy to witnessing our dear children's growing interest in cooking."""	sports
180	The phenomenon is called the phasing of the bond, meaning the atoms of the outermost ring vibrate more strongly than the atoms in the inner rings.	health
181	Certainly not a pork barrel, but a plane ticket for a ruthless competitor to a racehorse that was sure to win.	politics
182	Ugly Sweaters is a registered trademark of UGLY SWEaters, a company that sells fleece clothing featuring oversized prints.	politics
183	Diarrhea, a common symptom of travel sickness, can in some cases be a serious danger to life.	travel
184	They also say that they have found the factor that determines whether a person will become addicted when they use a new drug.	travel
185	Unless you are a professional athlete, you probably will not benefit from wearing shoes with a very wide footbed (also called a very wide sole).	entertainment
186	Traditionally, the heir to the throne would go straight into the military after finishing school, and most of the royal family have served in the armed forces.	science/technology
187	Otherwise, the fisherman's desire to return to his boat and his desire to get back to normal life gradually get overwhelmed by the number of requests to use the salvaged boat.	politics
188	However, he says, a nineteenth-century desk, chair, and bed do not blend in with the design of the room.	politics
189	However, somebody needs to make the coffee, so the phase of person who makes the coffee goes along with the phase of the person having to take the coffee.	sports
190	"""I'm not sure but I think the parents said 'spoil' means to eat the baby insects."""	geography
191	"The camera on the space station recorded this image of the Sun called ""photosphere"", which means ""ball of light""."	travel
192	It's not even clear whether this road will ever be used to travel on. The weather in the mountains is often unsuitable for cars, and the road up the canyon is very rough.	geography
193	Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.	politics
194	However, if you are willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.	entertainment
195	In a quiet location without much traffic, you will find it easy to sleep well after a long drive.	travel
196	The advertisement states that A.A.B.S. means that the baby's brain can tell whether a sound is louder or softer, older babies can use this to tell whether to push, pull, or swing to get at things.	science/technology
197	Consider the bandage as a canvas that you can decorate with.	entertainment
198	Outdoor activities such as hiking, camping, and fishing are popular activities among those with limited time.	politics
199	The temple's annual festival, the Thandiwe Mkhosi, is one of Zimbabwe's most important tourist attractions and attracts thousands of visitors from all over the country.	politics
200	Doctors now know that this type of cancer can be made to decline, and in some cases, to disappear.	politics
201	Aymara is the official language of Bolivia, but Spanish is also widely used.	politics
202	His fortune allowed him to live the life of luxury he desired, and the press constantly reported on his extensive property deals and romantic relationships.	geography
203	Tutors are now a rare sight in China, where education was once considered a privilege that few could afford.	sports
204	The player who takes the fewest strokes, or swings of the club, to complete the course wins.	sports
205	"The architect of the site, Frank Lloyd Wright, was responsible for organizing and planning the campground, which he called a ""summer home"" for himself and his wife."	entertainment
206	An engineer who designs bridges needs to consider not only the strength of the bridge, but also its flexibility under moving vehicles.	science/technology
207	The website allows users to pretend to be a member of a certain category, such as musician.	health
208	Yes, scientists do breed cats. The purpose of breeding is to produce cats that have particular needs, such as being able to live in a particular climate.	politics
209	Donkeys are still used in some rural areas of the world, particularly in Asia, to transport goods such as food, fuel, and wood.	science/technology
210	In this case, the morality of the story is that we must not sacrifice the present for the future. We must compromise.	travel
211	Greetings from the hill station! Skiing to health benefits: a study finds.	health
212	Examples include control, planning and scheduling, the ability to answer customer diagnoses and questions, as well as handwriting recognition, voice and face.	entertainment
213	Perhaps the most common form of tourism is what most people associate with traveling: seeing new places, meeting new people, learning about different cultures, and enjoying themselves.	entertainment
214	In other cases, only those who sleep in a tent on the ground are required to register. However, this makes the law much more obscure, so find out beforehand.	travel
215	"What is known as ""mountain sickness"" can be a dangerous illusion of being sick, which can lead to a person staying in bed and not getting the proper rest."	health
216	Swimming is a low-risk sport. However, because of the potential for serious injury, all participants must understand the rules.	health
217	The colorful graffiti paintings on the walls of the buildings clearly show the destruction that was caused by the fire.	geography
218	The most common type of red eye is caused by bloodshot eyes, which result from too much moisture in the eye, or from the pressure inside the eye causing the blood to go into the surrounding tissue.	science/technology
219	However, you're not guaranteed to sleep on a mountain top. In bad weather, it's possible to sleep on a mountain top even if there's no campsite available.	science/technology
220	Middle distance runner, who is able to run a mile in less than two minutes, must be possessed of a good base of speed, but endurance must be cultivated at all costs.	entertainment
221	There is no health risk in all but the most ardent of smokers, as the pollution is confined to the ground level of the building.	health
