id	text	category
6	No animal is more closely associated with the idea of the horse than the grayhound , the fastest land animal on Earth .	science/technology
7	The article 's purpose is to raise awareness of the health risks associated with the excessive consumption of alcohol , especially among young people .	health
12	She knew that if she did not get the vote of the Republican Party , she would not get any .	politics
18	Since there is no central bus station in Istanbul , you must book your bus ticket in advance to ensure you get to your destination .	travel
20	"For the uninitiated , the word "" tourist "" has a negative connotation , associated with ruthless commercialism , crowds and the need to constantly breathe new air ."	travel
24	Scientists say the sister planet is crucial in helping us understand how planets form , since our own planet - especially its core - was formed very much like Saturn .	science/technology
25	"Sorani said the pandemic had "" empowered us to do things we never thought we would be able to do "" , such as telecommuting ."	health
29	His gratitude was expressed in a letter to the doctor who saved his brother 's life , who was featured in the news rapidly because of his health condition .	health
30	Steam trains are famous for their comforts , including a massively wide array of entertainment and food options for the more adventurous guest .	travel
35	Dinner tonight is the students ' version of science fiction 's most iconic food : Knots .	entertainment
38	For a twist on the traditional birthday party , have your child sort through a birthday treasure hunt .	entertainment
40	Congratulations are in order if you are among the few who started out with 50 - 50 split and now have a 60 - 40 majority .	politics
43	A physical form of the contract must be signed by both the borrower and the lender , otherwise the loan is invalid .	science/technology
45	In the morning , take the opportunity to walk around the village , to admire its beautiful architecture , or to get a sense of the history of the district in the shops .	travel
46	"A stinging essay by a New York Times columnist warned that America was falling into a "" civil war "" that was "" being fought not in the streets but in the schools , in the workplace , and on the battlefields of health and welfare . """	politics
49	"He said the festival 's organisers spent "" huge amounts of money "" on advertising and "" got a lot of press "" ."	entertainment
50	The tourist trap is a poor economy trait , but a must for some destinations .	travel
57	The coach , who is responsible for leading the collection of feathers , is the default leader if the other leaders cannot be found .	sports
77	The thirteen districts are divided into more than two hundred wards , each electing a ward member and a deputy in a winner - takes - all election .	politics
78	His selfishness , combined with the knowledge that his facilities would be the best in the gym , made him think he was the only one who paid attention to fitness .	sports
84	Twelve of the fourteen sites selected were caves , which means that the cave system of Lascaux is the oldest still visible site .	geography
96	"But if you ask a geek to define it , he or she will probably mention a set of characteristics that make a game "" video "" ( e.g. complex graphics , the ability to play multiple players , the use of a story line , etc. ) ."	science/technology
101	The results of the testing will be posted to a public website no later than 72 hours after the screening .	health
113	Hopefully , the majority of bloggers will realise that their long term best option is to work together to make the media industry work for them , not against them .	entertainment
115	Transnistria , which declares itself a sovereign state in northern Moldova , has achieved some degree of autonomy from Moldova , although communication links with the rest of the country have been suspended .	politics
122	"She said the moon 's surface was "" very smooth "" and that the crust "" looked very much like the outside of a doughnut "" ."	science/technology
123	Produce a purple dye by mixing red cabbage juice with an equal amount of cyanide of potassium .	science/technology
126	In the heat of the moment , it is easy for everyone involved to forget the most basic of sportsmanship : the spirit of competition .	sports
128	It is supposedly impossible to make any money selling drugs on the black market , so the manufacturers try to ignore legal requirements to put dangerous advertisements on TV .	health
134	A sports massage is similar to a conventional massage , but the focus is on the muscles of the sportsperson 's particular sport .	sports
137	Hopefully , you will be able to walk to most places in the neighborhood without having to take your car .	travel
138	Saturday was a wet day with occasional rain falling . The temperature was in the mid-20s ( highs of 60s )	geography
143	"A straight - forward translation of the Dhivehi language into English is "" divorce "" , which in English means "" dividing "" ."	science/technology
145	Contacts with the local community ( e.g. resort management , hotel registration , food requests ) are usually made through the travel agent .	travel
148	Effective project management is crucial for a successful completion of a project , which in turn , can only be achieved through a collaborative effort between all parties .	science/technology
151	In some countries or types of stores , there is always one store on site where you can rent clothes without having to go through the checkout line .	travel
154	Parental leave is a form of leave of absence from work that is intended to allow both the parent and the child a stable environment .	health
158	The medical report stated that Park Se- joon , the president of the political party Saenuri , had suffered a brain hemorrhage and was in a coma , but had recovered sufficiently to be able to speak .	politics
162	Technology allows us to see and investigate brain structures and processes never seen before .	science/technology
163	Ginger is a common ingredient in many cuisines around the world , and is often used to flavour drinks such as coke .	entertainment
170	Umpires must decide whether a play is valid or not , based on the rules , and the officials have the final say in all cases .	sports
181	Basically , they are like miniature golf courses , but on a larger scale . The course usually consists of several holes , each with a different theme and designed to be played in one round .	sports
184	Although most visitors to the island are not awake to the reality that they are just passing through the land of the sleeping giant , there is a certain amount of truth to this claim .	travel
185	"Some players believe that it is better to have a careless game , sometimes called "" banging "" , in which players often add , subtract , and even exchange numbers they have just heard to their cards ."	sports
188	He cautioned , however , that any hopes of building a democracy in the wake of the Arab Spring must be set aside if there is not a careful management of the transition to a new regime .	politics
190	Virtual team members often function as the point of contact for their immediate physical group .	science/technology
194	Drivers of automated vehicles may one day be able to devote all of their time to driving , while the vehicle itself maintains safety and drives on its own .	travel
205	Mother Nature is often the best architect . After all , she is the one who makes the mountains , the oceans , and all the other landforms .	science/technology
206	Rarely do you see a medium who is not only willing , but eager , to write a book about his or her experiences .	entertainment
