id	text	category
1	She hyɛɛ aseɛ kɔ te nka unwell mu no anwummerɛ firi September 16 ne kɔeɛ kɔ ne pea ɛhe ɔno wuiɛ bi kakra bi nnɔnhwere akyire .	health
4	"The symptom kuntann a yɛ likened kɔ bi "" ntɛm "" anaasɛ "" everyday "" tipaeɛ , nanso ne no tumi ma dodoɔ ani abere tenten - asɛmfua ɔhaw a ɛbɛtumi aba ."	health
6	"She believes a ɔno na asodie ma no creation firi bi "" akenkan "" reproductive sestɛm mu no dinosaur 's nsesaeɛ ."	science/technology
7	"He kaa ɔno na impressed mu no "" momentum "" created mu no protests , deɛ ɛwɔ he ɔno kaa na wɔ "" changed no adesuadeɛ "" firi India ’s politics ."	politics
13	Travel agents yɛ mpɛn pii no deɛ ɛdi kan kyerɛ so firi di nkutaho ma tumi customers berɛ bɛn ɛno comes kɔ planning bi sra kɔ bi foforɔ ɔman .	travel
19	Interviews ne yie chasers wɔ shown a ɛno yɛ m no nyansa firi ɔhare , nanso no tumi kɔ di ho dwuma uncertainty a leads kɔ nkunimdie mu wei sport .	sports
26	U.S. President Barack Obama de kɔ bi lɛtɛ kɔ nyinaa 50 states asking wɔn kɔ twam bi hwere biribi na te aseɛ legislation , deɛ ɛwɔ he bɛ ma funding ma no aban kɔpem Ɔpɛpɔn 2013 .	politics
32	The anigyebea kuro firi Skopelos yɛ located mu no supɔ firi no saa ara din ne yɛ baako firi no dodoɔ hyeta destinations ma baanu no Greek ne amansan tourist dwa .	travel
36	Despite ne comments hev kaa ɔno bɛ yɛ lifting no ban so bóer apɔnkye nam imports berɛ bɛn no foforɔ hwɛ mu firi no ne nyinaa prako ne poultry sectors yɛ completed mu May .	politics
39	Yawoada na no twa toɔ da kɔ twerɛ wo din mfasoɔ mu baako firi no 25 ships planned kɔ fa po so so no twi suhyɛn tours , deɛ ɛwɔ he kyɛ no saa ara pobunu ne no saman suhyɛn .	travel
40	Suppose wo na bi ɔsom a believed mu bi afterlife . To kyerɛ mu no atenaseɛ firi bi beaeɛ frɛɛ ɔsoro aheneman mu , wo bɛ wɔ kɔ hwehwɛ bi kwan ma nnipa kɔ kɔ hɔ wie a wɔn wuiɛ .	science/technology
42	Popular sport mu Finland yɛ bɔɔl , ne no ɔman ekuo reyɛ no dodoɔ yie ekuo mu no wiase .	sports
46	Congratulations yɛ mu kra , ɛfiri seesei wo bɛtumi nhyehyɛeɛ wo akwantuo kɔ no nyɛ koraa beaeɛ so Earth - wo fie prama .	travel
53	Competing mu bi sport ɛhe baako 's muduro klaase yɛ wɔ so baako 's heaviest muduro maa kwan makes ɛno imperative a muduro yɛ managed .	sports
59	For bi nnipa , thinking fa ho no daakye bɛtumi yɛ soothing , ɛno bɛtumi boa wɔn kɔ gyina mu ne no guilt ne ehu a bra ne knowing a bi adeɛ nyɛ yɛ rekɔ kɔ si .	health
61	The hyehyɛ - fa nnwom , mu John Willson Cleverdon , follows no saa ara mfiasesɛm nhyehyɛeɛ firi nyinaa Shakespearean nnwom : bi hyehyɛ firi interrelated themes , ebiara baako representing bi soronko ɔfa firi no abasɛm .	entertainment
64	Writing fa ho anigyedeɛ helps me kɔ da no adi me ho , kɔ kyɛ me feelings , ne kɔ sua fa ho no wiase .	entertainment
70	It 's no nwanwa a no staple aduane mu wei mantam yɛ no cuisine firi no mantam 's edi mu aduane : lobster , kɔtɔ , oysters , ne bi sonobi-sonobi firi nsunam .	entertainment
72	Officials kaa no nkarihwɛ firi no sɛe mawie kɔ no spacecraft sɛ bi nsunsuansoɔ firi no pem bɛ fam pii nnɔnhwere .	health
73	Traveling mu bɔɔso yɛ bi fo kwan kɔ tu kwan , nkanka ma tiawa distances .	travel
76	Daabi nkabomkuo ne no nokorɛ broker bɛtumi pɛn yɛ negetifu , ɛno eliminates kɛkɛ baako farebae firi sikasɛm nkuranhyɛ .	politics
82	Proponents firi no tiɔri gye kyin a no planet Earth kɔ fam bi ɔfa ɛhe ɛno feels pa ara nwunu , kɛkɛ te sɛ no ɔfa firi no ɔsrane a gets shaded firi yɛn hwɛ .	science/technology
100	Vautier 's achievements abɔnten firi directing fa ka ho bi hunger te atua mu 1973 tia dɛn ɔno viewed sɛ political censorship .	politics
102	Trendsetter : This fashionista wears no ataadeɛ , purple reyɛ no foforɔ ahosuo firi no berɛ .	entertainment
103	The nsunsuansoɔ na bi yɔbea firi nnwom frɛɛ mashup , deɛ ɛwɔ he combines elements firi soronko songs kɔ yɛ bi foforɔ baako .	entertainment
111	A emu dɔ - rooted ehu firi n reyɛ so leads bebree nnipa kɔ overindulge , sɛ anaa physically ( fam redidi ) anaasɛ emotionally ( fam drinking ) .	health
115	Fortunately , me na tumi kɔ rewind no camera ne kora no mfoni .	science/technology
120	It 's pefee a no kyerɛ kwan tower ɛwɔ sɛ wɔ yɛ aseɛ kɛseɛ nhyɛsoɔ kɔ si pi no ɛntaa nsi dwumadie a May Day celebrations normally fa bra .	entertainment
122	However , yɛ nim a no pitcher 's abasa bɛtumi yɛ firi mu firi hyɛ aseɛ , kyerɛ a no pitcher 's nsa bɛtumi n yɛ tumi kɔ yɛ di nkutaho ne no bɔɔlo .	sports
124	Cuomo , 53 , hyɛɛ aseɛ ne governorship ahyɛaseɛ wei afe ne signed bi ɛka twa toɔ bosome expanding no mmara mu mfeɛ firi awareɛ kɔ 16 .	politics
127	Hi Tech Fitness yɛ bi adwumakuo a manufactures fie fitness akadeɛ . Its retu mmirika machines wɔ yɛ praised ma wɔn pɛpɛɛpɛyɛ mu retu mmirika experts .	science/technology
129	"wow ! says "" kyerɛ mu "" , "" nhyehyɛeɛ "" , no "" kyen "" firi events a leads kɔ no deɛ woanya firi bi botaeɛ ."	science/technology
133	"She kaa ɔno ne ne kunu na wɔ bi "" anoteɛ "" nkɔmmɔdie mu Spanish , nanso ɔno na wɔ kɔ yɛ bi fie dwumadie kɔ sua Japanese ma no nhwehwɛmu atifi asɛm ."	entertainment
134	The deɛ ɛdi kan akansie kɔ yɛ televised na bi rugby union akansie ntam no All Blacks ( New Zealand ) ne no Springboks ( South Africa ) , so February 20 .	sports
135	"The adverbs vitally ne essentially differ mu kyerɛ . Vitally kyerɛ sɛ "" essentially "" , berɛ a essentially kyerɛ sɛ "" verbally "" ."	science/technology
136	The adwumakuo says ɛno bɛ toa so kɔ hyehyɛ no adwene - boosting drug , Xyrem , ma fa di dwuma mu treating bi sonobi-sonobi firi disorders , a ɛka ho hahaahayɔ ne brɛ .	health
138	Some awofoɔ po no adwenmpɔ firi vaccinations ma wɔn mmɔfra , nanso hɔ yɛ no sɛnti adɛn bi abɔfra ɛwɔ sɛ m yɛ tumi kɔ di dɛ bi daa daa mmɔfrabrɛ de ho firi preventable nyarewa .	health
139	Aane , hɔ yɛ bi felɔsɔfi akyire wɔn , nanso dodoɔ importantly hɔ yɛ bi ɔfa .	science/technology
146	Properly balancing nyinaa firi no boro so factors , no chef uses adesunu , ehwa , ne sɔ mu kɔ si nkete no ɔman firi no aduane .	entertainment
156	The botaeɛ firi no agodie yɛ kɔ fa to no bɔɔlo kɔ mu no botaeɛ , nti a ɛno kɔ fam no hoop . The player hwan puts no bɔɔlo fam no hoop deɛ ɛdi kan wins .	sports
158	The creation firi wei foforɔ adeɛ bi na na pɛ sɛ kyerɛ kɔ gye akagyinam a nyinaa states bɛ gye bi pɛrepɛre kyɛ firi federal funds .	politics
162	A subcommittee firi no House Energy ne Commerce Committee yɛ monitoring no akadeɛ 's anoyie kɔ no spill .	politics
171	She believes a no dietetic supplement , deɛ ɛwɔ he na yɛɛ gye din mu no Sixteen Candles television da no adi , bɛtumi wɔ helped kɔ sa no rickets ne abɔfra na rebrɛ firi .	health
189	The deɛ ɛdi kan afidie so ekuo na formed mu October 1995 , berɛ bɛn aduonu - nkron kɔmputa saense nhwehwɛmufoɔ met kɔ bɔ poker ntanɛte .	science/technology
193	A papa political ally yɛ baako hwan bɛtumi yɛ wo hwɛ papa , nanso hwan nso a bi akyire soro nhyehyɛeɛ mu asɛm nneɛma yɛ n't kɔ deɛ ɛka kɔ nhyehyɛeɛ .	politics
200	An nhwɛsoɔ firi wei yɛ berɛ bɛn nyinaa no cars so bi kwan yɛ making no saa ara ayamye firi dede , te sɛ bi busyness firi trafeke .	travel
201	Flourescently , ɔno predicted a A.I. bɛ baako da yɛ tumi kɔ nkuguodie bi nipa champion wɔ bi agodie firi dame , ne ɔno joked a no deɛ ɛdi hɔ ɛhia adeɛ kɔ si bɛ yɛ ma no afidie kɔ fam so no presidency firi no United States .	politics
206	Bosses tan kɔ yɛ presentations , ɛfiri wɔn nim nnipa bɛ n tie .	entertainment
218	"She kaa a weinom relationships yɛ "" ahuriahuri nanteɛ kɔ di nkoguo "" ɛfiri "" hɔ yɛ no saa adeɛ sɛ bi te apɔ twaka ntam bi di so ne bi submissive . """	health
225	Alaskan ( ne bi ɔman parks mu no United States ) ɔma de ho camping sɛ wo fa bra bi di mu ID a proves wo 're aseɛ 50 mfeɛ firi mfeɛ .	travel
230	Do n't werɛ firi kɔ hyehyɛ wo nsuo tɔ kootu , sɛ wo wo n't yɛ tumi kɔ mpene no temptation kɔ kɔ emu no waterfall !	travel
232	Mr. Rossen 's yi obi sɛ ananmusini daa daa ma Traveling Mr. Rogers na announced mu November 2014 .	travel
233	The asɔre , deɛ ɛwɔ he a yɛ delighting no tourists ne ɛyɛ hu fɛfɛɛfɛ stained abobɔdeɛ windows ma bi ɔha ne aduonum mfeɛ , yɛ seesei mourning no ɛka firi baako firi ɛyɛ hu dodoɔ gye din stained abobɔdeɛ windows .	travel
235	T ɔno mmienu brains , ka bom ne no spinal cord , kyerɛ no mmiɛnsa - jointed abasa ne nan , sɛ well sɛ akadeɛ ma climbing ne reboro nsuo .	science/technology
238	"Sorani ( 1998 ) describes no kwan sɛ baako mu deɛ ɛwɔ he "" organizations tu anamɔn kɔ kyerɛ mu no daakye , berɛ a wɔ no saa ara berɛ constraining ɛno "" ( p. 18 ) ."	science/technology
242	Left nko ara , ɛwom , no bɔgyete tu kwan wɔdropu yɛ nanso bi tiawa reprieve firi no ankasa wiase .	travel
244	Yawoada 's dwumadie na bi sɔ - ho ma no ɔbaa , ne bi tetesɛm ekuo firi nnan courses so no hyehyɛberɛ .	sports
249	In wei dorobɛn - te sɛ nhyehyɛeɛ , no sperm yɛ stored mu bi reservoir ansa na reyɛ aba kɔ mu no vagina mu sexual intercourse .	science/technology
250	Google a dada yɛɛ headlines ma bi nɔma firi kokoamusɛm controversies , a ɛka ho ɛyɛ hu handling firi nsɛm wie a no Google Glass nhwehwɛmu na discontinued .	science/technology
258	The hyew mmaeɛ firi bi kakraa nɔma firi foforɔ nkyekyɛmu ahodoɔ yɛ baako firi no dodoɔ anika su firi nsesaeɛ .	science/technology
259	The sport yɛ primarily played mu bi duel format , baako fencer dueling foforɔ .	sports
262	Cycling yɛ bi anigyeɛ dwumadie kɔ yɛ prɛko mu bi berɛ a , nanso ɛno yɛ m bi kwan kɔ yɛ bi tena , nkanka mu no developing wiase , ɛhe dodoɔ bicycles yɛ m well maintained ne ahwɛyie yɛ bi titire dadwene .	travel
267	Turkish Airlines yɛ baako firi no kakra bi airlines a da so ɔma abɔfra fares , ma flights kɔ ne firi Europe , starting wɔ 39 € ma mmɔfra aseɛ 2 mfeɛ , ne 69 € ma mmɔfra ntam 3 ne 12 mfeɛ .	travel
277	A ntɛm bowler bɛtumi ɛtɔ da a daberɛ bi bɔkɔɔ bowler mu requesting bi dabodabo , allowing no bowler kɔ san kɔ no agodie .	sports
278	Most nnipa wɔ bi fɔɔm firi mfasoɔ anaasɛ apɛdeɛ a wɔn dedicate wɔn berɛ kɔ .	entertainment
281	Over - no - pono a wɔtɔn so adeɛ medications bɛtumi yɛ na kɔ te so rehono ne yeaw . However , wo ɛwɔ sɛ n fa wo ho to so so weinom products kɔ saa ara bi abu dompe .	health
293	But , sɛ wo 're m na kɔ driving so no benkum - nsa nkyɛn firi no kwan , wo 'll ebia nkaebɔ wo nifa nsa ara adaagye nni hɔ berɛ bɛn wo fa di dwuma no mane signal .	travel
299	The asɔredan 's afeafe afahyɛ , no Thandi Pheshego , yɛ baako firi Nepal 's dodoɔ ɛhia festivals ne yɛ celebrated ne kɛseɛ pomp ne fahyɛ .	entertainment
305	However , sɛ bi ɔsono charges , ɛno bɛ kwaadu bi onii nti ntɛm a no ahudeɛ firi reyɛ charged yɛ ankasa .	health
306	He yɛ bɔ kwaadu firi plotting kɔ kum rivals mu no political arena , a ɛka ho no Soleimani , hwan na bi soro - ranking commander firi no Iraqi militia .	politics
314	Artificially lit streetlights yɛ mpɛn pii na kɔ da no adi no ahoɔfɛ firi no kuropɔn wɔ anadwo .	travel
316	LOL yɛ bi acronym na kɔ gyina hɔ ma no anigyedeɛ component firi internet di nkɔmmɔ .	science/technology
318	"The nsaanodin ayaresa firi no dictator na bi hye mako paste , frɛɛ "" mojo "" , deɛ ɛwɔ he Trumka kaa no ɔmanpanin - elect na wɔ promised kɔ fa to so ne aduane berɛ bɛn ɔno bɛyɛ ɔmanpanin ."	politics
323	Famous ma reyɛ no fie firi no fa - wit , no Hunting Party , ne no legendary anoyie kɔ no Balloon Crisis , wɔn pagya no papa firi tourist destinations mu Kenya .	travel
324	His deɛ w'ani ku ho boro so ne finding no ayera abɔfra dii kan ɔno kɔ di akyire bi kwan a helped ɔno hwehwɛ no abductors firi no ayera abaayewa .	health
327	The asɛnka so no barima 's anim sɛ ɔno na sitting mu no bushes trying kɔ si gyinaeɛ dɛn kɔ yɛ ne ne deɛ hwiiti prama na aniwusɛm kɔ ka no ketewa .	health
330	Agnosticism yɛ bi felɔsɔfi a argues a hɔ yɛ no ankonam nokorɛ kwan kɔ te aseɛ biribiara . Thus , hɔ yɛ no baako nokorɛ kwan kɔ enlightenment .	science/technology
331	Whether anaasɛ n wɔn nokorɛ kyeree no korɔmfoɔ yɛ irrelevant ; no kyerɛ so yɛ a no authorities wɔ kyeree obi hwan na illegally sɛten bi nhwehwɛmu .	health
333	me 'm n saying a sport ɛwɔ sɛ n't yɛ interactive , nanso kɔ bi pa ara kakraa deɛ ɛkɔduru no Internet a disinteracted yɛn firi no kwan sport yɛ yɛɛ ne consumed .	sports
337	Cancelation policies sesa mu , nanso mu daa daa wo wo n't yɛ tumi kɔ cancel wo deɛ mewɔ ka ma bi staycation kɔpem 48 nnɔnhwere ansa na wo abɛduru .	travel
344	Sheep yɛ no dodoɔ fo koraa domesticated animals , ne ne saa nti na no deɛ ɛdi kan animals kɔ yɛ domesticated .	science/technology
355	Her deɛ ɛdi kan na The Princess ne no Pea , bi nwomasua a bɛyɛ bi worldwide bestseller ne dii kan kɔ bi sini ntoatoasoɔ .	entertainment
357	"Sa Ian Botham , winner firi no akansie bɔ abasobɔdeɛ , described no adesuadeɛ sɛ "" pa ara den kɔ bɔ "" ne "" pa ara , pa ara den kɔ aba bi pɛrepɛre sika firi points so . """	sports
370	Everything yɛ fa to akyire , no beaeɛ yɛ cleaned , ne bi fa nsa hyɛ aseɛ warns firi no ɔhaw a ɛbɛtumi aba firi monsters roaming no mpoano .	travel
379	Lucky ɔno ! ɔno dwenee , sɛ ɔno stepped firi mu firi no kaa kɔ hwehwɛ ne ntoma na drenched .	travel
385	"He yɛɛ , mmom , gyae mu bi ti ho sɛ kɔ dɛn bɛtumi wɔ yɛ rekɔ so mu no nnawɔtwe awieeɛ : "" Apparently , bi dodoɔ firi nnipa wɔ bi bɛtumi de aba kɔ overestimate sɛn pii adwuma gets mawie mu bi nnawɔtwe ne kɔ underestimate sɛn pii adwuma remains kɔpem no nnawɔtwe awieeɛ . """	travel
387	Economic geographers sua no akyekyɛ firi sikasɛm dwumadie twam kwan .	science/technology
391	But , hɔ yɛ bi tɔ so mmiɛnsa korɔ firi traveller , no baako hwan loves kɔ yɛ nneɛma differently , ne hwan wants kɔ suahunu no wiase , kɔ hwɛ sɛ pii firi ɛno sɛ bɛyɛ yie .	travel
393	The apepɛ yɛ rehwɛ kwan kɔ ɛka $ 4.00 billion kɔ $ 5.00 billion , deɛ ɛwɔ he yɛ fa ho no saa ara sika a Disney atua ma Marvel Entertainment mu 2012 .	entertainment
398	For wɔn wɔ ɔpɛ kɔ afɔdeɛ ahotɔ , berɛ ne predictability kɔ pia ɛka fam to mu kɔ ohunu , hwɛ minimum bɔgyete tu kwan .	travel
405	"Producer ne ɔyɛfoɔ Ryan Murphy kaa no da no adi 's agyinaesie kɔ recast no suban na "" boro sad "" ne a ɔno ne ne yɔnkoɔ to members na "" brɛ "" firi seeing no suban killed adum ."	entertainment
409	15 September na chosen ɛfiri ɛno yɛ no fifteenth da firi no ninth bosome .	geography
415	"The researchers twerɛɛ mu no journal Science : "" When combined ne software a interprets fluorescence images , no sensor bɛ yɛ ɛno tiawa ma bi researcher kɔ kan no nɔma firi fluorescently tagged cells . """	science/technology
416	The nnwom yɛ Bhojpuri kasa ma no sini ne yɛ sung mu Sukhwinder Singh .	entertainment
419	The adwuma panin firi no kora , hwan yɛ nso no adewura firi no humongous deɛ ɛwɔ hɔ , yɛ unwilling kɔ fa kɔma no nneɛma kɔpem wie a no election .	science/technology
420	The suban firi no ekuo , ne no player (s ) rekɔ firi mu firi wɔn kwan kɔ bɔ ban no goalkeeper , yɛ pa ara pii te sɛ a firi bi ekuo firi rugby .	sports
431	He na no abadiakyire tenee firi no ɔbaa 's ekuo wɔ no 2008 Summer Olympics .	sports
433	But , sɛ wo pɛ kɔ hwɛ biribi pa ara ɛyɛ nwanwa , kɔ kɔ no cinema mu 6D , ɛfiri no seats kɔ fa , no lights frɛw ne wo yɛ aka kakra bi suro firi rekɔ mu .	science/technology
436	"However , hɔ yɛ bi kyere : ɛfiri firi no ketewa kɛseɛ firi no klaase , hɔ bɛ yɛ bi soro proportion firi no dodoɔ aboɔden "" wiase traveler "" seats a yɛ unavailable kɔ dodoɔ kakraa groups ."	travel
438	Excess baggage yɛ bi daa daa sɛnti ma delays , sɛ airlines wɔ bi limit so sɛn pii wɔn bɛtumi kwaadu ma deɛ ɛboro so ɔkwantuni bɔtɔ .	travel
447	She kaa no honeymoon ɔfa bɛ awieeɛ berɛ bɛn no foforɔ babies na awoɔ ne a no runoff election bɛ bɔ mmɔden kɔ dane mu kɔ no foforɔ deɛ ɛwɔ hɔ .	politics
449	The agyan so no frankaa represents no runaway tete , deɛ ɛwɔ he yɛ baako firi no dodoɔ gye din images mu Switzerland .	travel
451	Skilled technicians bɛtumi siesie bi abu akoma , siesie bi leaky faucet , ne mpo to bi twerɛ kɔ yɛ no amma lover san .	health
453	Daabi baako knows ma gye di , nanso ɛno bɛtumi wɔ yɛ na kɔ kyere images firi no awia .	science/technology
456	"Rainfall mu mmorosoɔ firi 6.34 inches wɔ biara baako beaeɛ yɛ ahwɛ bi "" beneficial "" rainfall ."	geography
458	Finally , no ɔko firi succession hyɛɛ aseɛ . The kings firi England koeɛ bi ɔko kɔ si gyinaeɛ hwan bɛ yɛ no deɛ ɛdi hɔ ɔhene .	politics
461	Mention nso needs kɔ yɛ yɛɛ firi no adroitly - worded mia releases , deɛ ɛwɔ he advertise no sukuu 's renowned hwehwɛ mu nneɛma ne no excellence firi ɛyɛ hu teaching .	entertainment
