id	text	category
2	The game is played on grass, and the grass around the hole is mown shorter and called the green.	sports
7	"Dr. Fauci said the president's infection ""puts him in the category of people who should get vaccinated as soon as possible."""	health
11	Guaraní, the original inhabitants of the region, were a group of semi-nomadic hunters and gatherers who survived by fishing, gathering and trading with the local tribes.	geography
20	The bridge will serve to satisfy a demand long felt by those wishing to perform readymade sculptural works of art on the pavement.	travel
23	"Dr. Suresh Kumar Sharma, the principal investigator of the project, said, ""we have successfully fabricated a microfluidic device that can separate and detect individual red blood cells (RBCs) in a sample."""	science/technology
26	Sorani (2006) writes that 'destinations that are perceived to offer both safety and freedom from such things as poverty, hunger, and disease have been shown to attract those seeking safety'.	travel
43	"She created the position of ""prime minister's adviser"", to which dozens of women have since been appointed, to serve as a sort of inner circle of advisers for the prime minister."	politics
48	However, any rash decisions by the government to act on any of the recommendations would only serve to aggravate the already-strongly-turned-against-the-government mood.	politics
51	Rarely do we notice the weather while traveling on a road trip or while staying in a remote place.	travel
53	"Huhne's office said he was ""committed"" to going ahead with the wedding, which was scheduled for August."	politics
56	She found that if you put a child in a room with a drawing of a very unpleasant scene and ask them to look at it, but give them a crayon to draw with, they will look at the picture less fearfully.	science/technology
65	She dropped the copper ring she was wearing on the ground and said her boyfriend had broken it.	health
68	He was not a unanimous choice; some officials recommended he be replaced by a more conservative candidate, John Thune.	politics
71	Thanks to this agreement, fans will be able to travel to and attend matches in Russia with relative ease.	sports
75	If you live in a region with a warm climate, you won't have a hard time finding a plant that you can embrace.	science/technology
84	Remember that you're essentially visiting a mass grave, so treat the site with all of the dignity, solemnity, and respect it deserves.	travel
87	"""Wow"" was the only word that came to mind when I saw the flood damage to the mother ship."	entertainment
94	Flourescent powder can be used to make snow look freshly fallen, even if it is old.	science/technology
100	Originaly from the town of Swindon, Wiltshire, the group was founded in 1985 by a group of musicians who were unhappy with the direction that pop music was taking at the time.	entertainment
101	A visit to the cave is a demanding journey, involving a long hike through grumpy terrain.	travel
102	"Interestingly, he did not acknowledge or deny that he was interested in sex outside of marriage. He explained his behavior as ""love's spicy game"" (read: love at first sight) between a man and a woman."	entertainment
113	The main purpose of the guard is to protect the electoral college, which is the area where the candidates compete to get the most votes.	politics
118	The story goes that, one day, while he was bidding farewell to a friend on the boat, King Midas asked the pilot if he could have a word with him.	entertainment
124	Couchsurfing is a website that connects travelers with locals in the cities they are going to visit.	travel
129	Saturday's accident was the first for the season for the 15-year-old rookie, but he was able to leave the scene without serious injuries.	sports
135	I'm not sure if you realize it or not, but most of the time the person you're with is a malevolent transgendered individual who is trying to gain access to your body.	health
138	Progress in medical science allows us to invite the possibility that some forms of pain may be reversible.	health
140	Fortunately, drivers tend to behave within a reasonably consistent range; thus, traffic streams tend to have some reasonable consistency and can be roughly represented mathematically.	travel
142	"She said the ""fever"" and ""headache"" were like the ""common cold"", and that the only odd thing about the illness was that it was ""much more contagious than the common cold""."	health
148	Peaches, the girl band, played the concert at the outdoor amphitheatre that is capable of holding 9,000 people.	entertainment
154	The moon's surface is made of rocks and dust. The outer layer of the moon is called the crust.	geography
161	"He said the government was learning from the ""brutal reality"" of the Nth Waal River Restoration Project, where he said sixty percent of the work had been done and the money already spent was not known."	politics
162	In short, travel to Costa Rica means that you will be accepting that you will not be able to have all the things.	travel
163	A later example of this type is the carousel at Disney's Worldwide Farewell show.	entertainment
164	The children were unable to tell the difference between a real and a fake volcano.	science/technology
