id	text	category
1	Hearst Magazines , khawi owns The Sun , tawh chumi hmasa ber publisher ah announce ani che ah digital chauh , chungah April 16 .	entertainment
3	Congratulations hi chhung thupek tan pahnihin chumi winner leh chumi runner - chunglam , angin anni pahnihin achieved chumi halfway kawk tan chumi intlansiak .	sports
5	Wohler et al. 2009 tilangchhuak 50 thlai ah ani simulated martian chenna khawvel leh hmu chauh pali thlai sawmi showed signs tan rimtawng .	science/technology
8	A takzet tha ( leh hlimawm , pawh , ah siam ani sei thawnthu tawi ) kawng ah vawngtha chumi sawiho chungah Science thupui nung hi ah nei ani Science phuahchawp convention .	entertainment
21	The hunbik hi organized tu chumi Stamp Association tan Australia ( NSW ) Inc , ani lo - tan - hlep pawl sawmi aims ah kaisang chumi zir tan philatelic Science .	entertainment
25	Balochistan hi chumi chauh Pakistani rambung sawmi ti lo nei ani nelawm inlaichinna nen engpawh tan chumi neighbors .	geography
28	US $ 24.99 per mihring , per ni , includes tukthuan , chuvangin chumi 's ani tha inremna chuan nangmah 're duh ah titlai ei ah lawn .	travel
30	The blockades an dah chhung hmun ah veng protestors atangin returning ah an in states khawnge anni ang hmai repression atangin chumi governments anni protested kalh .	politics
32	Why ti engemawzat airlines phalsak chumi leh others ti n't ?	travel
38	It 's ani pui hunbik chhung chumi kum tan tam tak skiers leh snowboarders , leh chumi hmun tan tam tak ani mak ti ski emaw snowboarding film .	sports
42	At chumi damdawi in , anni zirtir ani engtin ah la care tan chumi naute 's needs , telin changing chumi naute 's diaper , chuan tul .	health
49	A belh tharum entirna hi engtikah ani khalhtu tries ah ram ani thlawhna mahse chumi veers violently pawn tan thunun .	science/technology
55	Unfortunately , chumi nihphung tan preservation tan upa documents , chumi thang tan chumi library 's dahkhawm , leh chumi chak ah siam chumi library accessible ah chumi vantlang zavai beisei sawmi engemawzat books ni removed atangin chumi stacks .	science/technology
61	The man tan damdawi lam care chhung Cuba hi hniam tan chumi rambung , mahse visitors hi mamawh ah pe tan damdawi lam inpeizawnna hmasa ah entering .	health
64	"She added sawmi "" chumi hi lo thei ah zin chungah chumi zirtir chhung First Class emaw Business Class leh beisei ah mu chungah ani khum . """	travel
67	Artist : Redfoo , pawh hria angin Redmood , hi ani paruk - them R&B pawl atangin Chicago , Illinois .	entertainment
73	Dogri tawng tawh chumi hming tan chumi tribe sawmi lived chhung chumi square inch tan ram karah chumi rivers Indo leh Ganges .	geography
76	Voting machines tur ni chuvangin constructed angin ah ni theihloh ah tidanglam laiin ani election .	politics
80	There hi no pindan tan dik lo engtikah chumi comes ah sports ' clothing ; chumi rinngil karah incheina leh thiltih hi becoming increasingly blurred .	sports
87	His impeccable chhinchhiah angin ani kaihruaitu ( ani managerial hnathawh spanning panga clubs ) nei ani regarded angin pakhat tan chumi tha ber chhung hmanlai hun zirna .	sports
88	"Sorani tawng ( 1998 ) describes chumi tourism khawl hmunpui angin pakhat sawmi "" requires chumi co-ordination tan tam tak inthenhrang thiltihte , chutiang angin zin thawktu , zin planner , hotelier , restaurateur , leh chuvangin chungah . """	travel
92	But , chumi hotu geologist tan Indonesia 's geospatial dawr hmunpui , Bambang Suryo Utomo , sawi sawmi chumi explosion caused tu chumi landslide tawh lian .	geography
93	Fake chanchinthar hi ani growing harsatna . Some chanchinthar organizations intluk nei editors chungah thawktu tunge dap tan lem chanchinthar .	science/technology
95	"She sawi chumi enchhinna "" kaihruai keini ah conclude sawmi chumi formation tan ani thar mipui tan stars - chumi birth tan ani thar galaxy - hi ani lutuk harhvang indawtdan sawmi creates ani tam tan bengchheng chhung chumi chhehvel awl . """	science/technology
96	The ram pum thil sport hi football , leh chumi ram pum thil pawl hi chumi Big Red Button , nei chak chumi FIFA World Cup chhung 1990 .	sports
98	The hunbi thlak bungrua ang ni heated chunglam ah ani lum leh vawt tehna chungah chumi hunbi thlak kawk , causing chumi ah thlak nihphung atangin tuiril ah gas .	science/technology
106	In belhna ah chumi chaw , anni la care tan chumi bawm tan chaw tan chumi zinkawng , khawi chhung engemawzat cases hi ani sa ui , ani sizable sandwich , emaw ani mixture tan chumi pahnih .	travel
115	The naupang sahimna kalh hi ani sahimna nihphung sawmi prevents chumi carousel atangin moving chuan ani naupang hi kalsan unattended chungah chumi .	travel
119	The piancham celebration hi ni organized ah kaisang tourism chhung chumi ram , khawi hi trying ah revive chumi thlalak angin ani nawmchenna zin tumram .	travel
122	Spontaneous combustion , pawh ko mei , hi chumi burning tan ani bungrua chhung chumi awm lohna tan engpawh ignition bultanna .	science/technology
125	However , ani warns sawmi sawtah hi no khawvel ram inkar consensus chungah engnge constitutes ani him tlukpui tan radiation .	science/technology
126	The nihliap dawrtu hi chumi lampang tan dawrtu tan tunge chumi zuar tan pakhat thilsiam emaw thawhna hi lo tawk mahse chutiang ni lovin requires chumi simultaneous zuar tan thenkhat inzawm products emaw services .	science/technology
129	However , ni ngaihven sawmi intluk pawh nise chumi fuzziness hi tih theih , chumi hi lo ani tih theih chhanna dik ah chumi harsatna .	science/technology
131	Turkey 's mumang pawl hi ani composite pawl tan chumi ram 's tha ber players , tunge an selected zulzui chungah an chetdan chhung chumi 2015 FIBA World Cup .	sports
