id	text	category
0	The lakuelakue maingo ti aye na lens kode wara mu lege cameras na ti si oko kere ti kua ti zo so yeke unthinkable oko kete angu ahon .	science/technology
4	Butt -ugly , wala ti kusala ti biting , yeke oko fa mbeti ti aggression exhibited na lege ti aggati animals , za da dogs na elephants .	health
6	Hopefully , ti fini govoroma yeke yeke ti so ayeke na mbeto pepe na sara ti mbela so ti ti azo kue wants , nga na hunzingo ti aye ti perpetual tiri na popo ti ti zo ti li ni , legislative nga na judicial branches .	politics
7	"She emphasizes so "" ka yeke no tongana mbeni ye tongana ti ti amara nde "" ngu mu loro , "" ndo wa azo kue sits na ndo ni a te ni awe , drinking nga na watching ti oko ye ni kungba lango na peko ni lango . """	entertainment
9	Mr. Rudd 's yamba aye ti ti ti mbi 's yedango ye , na peko ni ti AMENDment , yeke greeted na ngia na ala na lege ti ti roomful ti delegates .	politics
10	However , ka yeke mbeni kpale so ti Mphahlele govoroma , so exists gi lo ngbanga ti so ti ti lakuelakue nagngu - sharing mango tere , yeke hon fani oko ti election yeke ahon .	politics
21	He sara da pepe , kaandaa , ti wara ti yedango ye na sara ti changes lo a ye na ti kapa ti nginza .	politics
49	"It 's ti ba ndo so ti airline kusala ti lekengo aye yeke trying ti ngangu na gbu be ti zo Mo so lo yeke ahunda na vo aye oko "" na nduzu kere "" ti ti mo kete molenge , kwe tongana ka yeke no ahon ndo teti ala ."	travel
57	Perhaps ti ahon mingi fa mbeti ti sport na ti United States yeke nye la aggati azo bungbi na aye nga na sports : sara ngia ti ye ti ngia .	sports
59	However , lo bibe so ti ahon kota kpale na ti gara yeke ti ake da pepe ti ti unifying yanga ti ti de buze .	health
69	Drill ( botany ) – oko genus ti na ndo ni 40 kobe ti flowering lu na ti daisy sewa , za da ti mingi daisy nga na ti buttercup .	science/technology
75	A kota kpale discussed na lege ti mbeni wandara yeke so ti fini kobe yeke yeke so alingbi na ti kpa na aye nga na ala mai na ti fini aye so angoro e , leaving ti kozo nzoni ye kobe na peko .	science/technology
76	Fortunately , e zi le tambela lights aye pepe gi na kiri tene aye ti ngbere ngobo ti sarango aye ti wara mbeni zo lo yeke na kungba teti making ni la so drivers na nduzu ti lege ngba ti bata .	travel
77	Travel agents yeke mingi mingi ti kozo point ti ti singa teti ti fini ndo so mo gue da . A tambela zo ti kua lakuelakue assists nga na planning , yongo ye , nga na providing ti zo so abuba ya ti lo brat kpale teti amolenge .	travel
82	A ti amara nde kobe ti lakui ti Turkish kobe ti lakui yeke za da kobe , maboko fango-ye nga na buru .	entertainment
84	The sioni ahon so mbi lingbi asi yeke so ti glove fits poorly na lets ngu na .	health
88	The atene yeke asara na ya ni na fa so oko player should da pepe bungbi ti ye ti ngia juska kwe ti lo wala lo opponents yeke played ala turns .	sports
90	Driving oko true sports kutukutu na nduzu ti polele lege yeke ti kua so truly involves putting yo na nduzu kwe nde .	sports
104	His gboto le wara been na finding ways na mu ye na zo ti akobela ti ti zo ti nginza pepe , na countries ndo wa seni care yeke aye pepe gi lo unreliable me mingi mingi non-existent .	health
109	A kota ye ngoi teti ye so mara ti akusala yeke sport , so , na ti lo ahon mingi mbeti , refers na ti akusala ti individuals participating na oko ye ti ngia .	sports
110	Mr. Rosselló , zo wa declared himself interim gbia ti kodoro , ahunda ni teti ti continuation ti ti fafadeso govoroma juska oko fini oko yeke elected .	politics
122	Feather dusters , wala duster flies , yeke insects so sara ngia na zo ala ye teti oko mene kobe na lege ti feeding na nduzu ti mene ti ala zo ti yamba ye .	science/technology
126	The nda ti tasema selewisi yeke na fa oko fa mbeti ti lekengoni so yeke tongana akanga na da tongana alingbi ti duti tongaso .	travel
128	Positive responses yeke been reported teti sara kusala na treating asthma , na na preventing wala treating nde nde ye ti ndia , tongana tongana anemia , malaria , na HIV / Aids .	health
130	"In ti lo na lehe ti internet mbeti ti lango , ti kotazo ti ti opposition , Benjamin Netanyahu , described ti mango tere tongana "" ti sioni ye so ala sara ti ti Palestinians , ti ye so ala sara so yeke sara gigi ataa sioni ahon ti ti Palestinians ahon lo yeke awe . """	politics
135	It 's ti tambela agent's kua na sara ni la so ti wishes ti ti zo ti vongo ye yeke fulfilled , me nga na sara ni la ti amba na da yeke be ti zo anzere .	travel
136	"A akugba wala nebula yeke ti mara ti bungbi ti akungba ti gases nga na pupu particles so yeke formed la wa ti ye mingi ti hydrogen na helium gases keye merged ( wala "" blended "" ) ndo oko ."	science/technology
145	He sara n't ti so benda ti kota kamba lo yeke nominated teti , me lo sara ma ti lo kutukutu lutingoni fa aye .	entertainment
147	However , ka yeke ti ngere na ye so dutingo yamba , na so yeke ti ye akanga lege yanga . Many travellers wara lo kpale na ti wara na ndo ni ti ndo ti si na aye pepe mandango ye ti ti kodoro yanga .	travel
150	Grief counseling yeke ti selewisi so helps azo sara ye alingbi na ni nga na ti girisa ti oko loved oko na lege ti providing oko mango ye me nga na nde nde ways na ti fa tene feelings .	health
156	The aye ti mitele yongoro ti ti tidal vague ti ngu ( ti mbage ni ti ti vague ti ngu so travels kiri na peko nga na forth alondo na ti breaking vague ti ngu ) yeke proportional na ti ngbonda ti ti vague ti ngu amplitude .	science/technology
158	Science tene so zo agbu li na ni mingi mingi anzene nzene ye ti senda-ye na gunda na mbeni fa mbeti na ndo ti laso gingo ye . Thus , mingi ti senda-ye tene so zo agbu li na ni lends itself na sara aye mingi ti sara kua na ni na mbeni fa mbeti .	science/technology
