id	text	category
0	The constant improvement in lens technology has allowed cameras to reach a level of performance that is unthinkable a few years ago.	science/technology
4	Butt-ugly, or the act of biting, is a form of aggression exhibited by many animals, including dogs and elephants.	health
6	Hopefully, the new government will have the courage to make the decision that the public wants, and end the perpetual struggle between the executive, legislative and judicial branches.	politics
7	"She emphasizes that ""there is no such thing as a typical"" river cruise, ""where everyone sits around eating, drinking and watching the same things day after day."""	entertainment
9	Mr. Rudd's reception of the mine's approval, after the AMENDment, was greeted with cheers by the roomful of delegates.	politics
10	However, there is some concern that the Mphahlele government, which exists only because of the constant power-sharing agreement, will disappear once the election is over.	politics
21	He did not, however, get the approval to make the changes he wanted to the budget.	politics
49	"It's clear that the airline industry is trying hard to convince you that it is necessary to buy a ""up grade"" for your child, even if there is no extra space for them."	travel
57	Perhaps the most common form of sport in the United States is what many people associate with sports: playing a game.	sports
59	However, he thought that the most significant obstacle to the market was the lack of a unifying language for the business.	health
69	Drill (botany) – a genus of about 40 species of flowering plants in the daisy family, including the common daisy and the buttercup.	science/technology
75	A major risk discussed by some scientists is that the new species will be able to adapt and thrive in the new environment, leaving the original species behind.	science/technology
76	Fortunately, we see traffic lights not just to repeat the old tradition of having someone responsible for making sure that drivers on the road stay safe.	travel
77	Travel agents are often the first point of contact for a new destination. A travel agent usually assists with planning, transportation, and providing a spoiled brat effect for children.	travel
82	A typical dinner for Turkish dinner will include soup, main course and desert.	entertainment
84	The worst that could happen is that the glove fits poorly and lets water in.	health
88	The phrase is used to indicate that a player should not join the game until all his or her opponents have played their turns.	sports
90	Driving a true sports car on the open road is a task that truly involves putting drive above all else.	sports
104	His focus has been on finding ways to treat the diseases of the poor, in countries where health care is not only unreliable but often non-existent.	health
109	A general term for this type of activity is sport, which, in its most common form, refers to the activity of individuals participating in a game.	sports
110	Mr. Rosselló, who declared himself interim president, asked for the continuation of the current government until a new one is elected.	politics
122	Feather dusters, or duster flies, are insects that satisfy their need for a blood meal by feeding on the blood of their host.	science/technology
126	The goal of room service is to provide a form of accommodation that is as close to home as possible.	travel
128	Positive responses have been reported for use in treating asthma, and in preventing or treating other conditions, such as anemia, malaria, and HIV/Aids.	health
130	"In his online diary, the leader of the opposition, Benjamin Netanyahu, described the agreement as ""a terrible deal for the Palestinians, a deal that will make life even worse for the Palestinians than it is already."""	politics
135	It's the travel agent's job to make sure that the wishes of the customer are fulfilled, but also to make sure the colleagues at home are satisfied.	travel
136	"A cluster or nebula is a collection of gases and dust particles that was formed when a lot of hydrogen and helium gases were merged (or ""blended"") together."	science/technology
145	He didn't win the category he was nominated for, but he did hear his bus stop mentioned.	entertainment
147	However, there is a cost to this freedom, and that is the barrier language. Many travellers find it difficult to get around a destination without learning the local language.	travel
150	Grief counseling is a service that helps people cope with the loss of a loved one by providing a listening ear and other ways to express feelings.	health
156	The physical size of the tidal wave (the part of the wave that travels back and forth from the breaking wave) is proportional to the square of the wave amplitude.	science/technology
158	Science fiction often features a science based in some form on modern research. Thus, much of science fiction lends itself to practical application in some form.	science/technology
161	Fade to black is a trick in which the performer fades out at the end of a show, leaving the audience with the impression that the show has just ended.	entertainment
163	The clue to the word's origin is the memory of the house of parliament's attempt to limit the lady's budget to a £2.50 a day, which was eventually passed.	politics
171	The table below compares some of the key features of the two cameras.	science/technology
174	The match was called off halfway through the second period because of a power outage. The officials decided to stop the game, but the players continued to play, with the players from the PURE (power, use and energy) team finally winning.	sports
178	"It seems to me that this is just a clever way of saying ""passport control"", because ""check"" is actually what they do."	travel
179	Once you get the hang of it, cooking is a simple process: you choose a dish on the menu, pay for it, and then wait for your food to be served.	entertainment
184	The study, published in the journal Diabetes, Research and Care, examined the effects of a diet rich in flavonoids, which are found in many fruits and vegetables.	health
190	They both went on to have successful careers in music, with Bonk feeling he was meant to be a rock star while Screaming Trees went for a more folk-rock direction.	entertainment
195	Perhaps the most common form of pest control is to destroy or remove the host.	health
197	The pupil's eye, which is located behind the lens, indicates the image is focused on a particular point in the eye.	science/technology
202	French is also the language of instruction at most public institutions, so it should be possible to find most objects being referred to written in French.	travel
203	The certificate must be confirmed by the doctor's signature. He or she will need to sign a form that verifies the patient has been given all the necessary instructions for the travel of the patient.	health
205	Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.	science/technology
211	However, nowadays there are more flexible rules for bringing in items that were originally meant for home use.	travel
218	A decade ago, it was not uncommon for a company like Apple to launch a new product every two years.	science/technology
220	The first game to be played on the new course was a match between the two best teams, Appleton vs. St. Andrews, in June.	sports
225	Stuck in a lift with a drunken friend is sure to be a bad experience, so try to avoid this situation by staying sober before you go in a lift.	travel
226	A few years ago a man was arrested in the Netherlands for allegedly peeing on a subway station by-boarding plane, a man dressed conservatively was arrested for allegedly peeing on the subway station of Amsterdam's Schiphol airport, without causing any damage.	travel
239	In some neighborhoods you won't be able to find many convenience stores, even the ones that sell soft drinks are often out of stock.	travel
240	The rock band was due to play a concert near the end of the festival on August 5.	entertainment
253	The main sport is football, but basketball, volleyball, water-polo, fencing, rugby, cycling, ice hockey, and F1 motor racing are also popular.	sports
258	The significance of the find is not just that it gives us a much better understanding of how the dinosaur feasted, but it also gives us a rare perspective on the anatomy of a dinosaur.	science/technology
267	"She was criticized for not doing enough to chase away the ""runaway"" marriage between politics and the media."	politics
268	Soil resources, including organic matter, humus, sand, silt and clay, are collectively referred to as the soil's fertility.	geography
270	The film is a reminder that sport can be more than just a money-making machine.	entertainment
273	Why did the dinosaur have a tail? To cause a disaster in the water, as the top of the dinosaur was a breakwater.	science/technology
274	She thanked the doctor for saving her life, but he didn't get a thank-you from the woman, as she was on her way to kill him.	health
275	The BSE is caused by the faulty genes that cause the cells to divide uncontrollably.	science/technology
276	The band started a standoff with the venue's security after the second set was finished, and they were forced to cancel the show.	entertainment
278	"It's recommended that any visitor to Cuba (not just those traveling to ""red list"" countries) obtain a travel permit well in advance."	travel
281	However, if you do not eat pork, or if you are allergic, you should not worry, as most dishes in Korea are not based on pork.	health
288	Fifteen minutes' walk from the station will take you to the beautifully appointed supper club where scientists from CERN often have their nights out.	travel
289	Drinking alcoholic beverages in excess can have a pathological effect on anyone, but it can have particularly dangerous consequences for young people.	health
290	This is when a government agency or individual attempts to catch someone who illegally copies a work.	science/technology
292	"But this is not the only thing that defines the nightlife in San Francisco. There is a reason why the city is known as the ""Queen of the Hills""."	travel
305	The venue of the final, which will be a return match between the two sides, has yet to be determined.	sports
308	available emergency medical services were criticized as being too few to cope with the growing number of patients.	health
310	In either case, you should feel free to ask for a refund and change your mind before you book.	travel
315	The event is mostly played on grass, but there are some courses that play on clay, sand or water.	sports
326	Dr. Gupta said the patient had been denied emergency surgery to remove the gold ring, which was stuck in his stomach.	health
329	Basically, they are divided into two categories: the dormouse and the mole.	science/technology
330	However, there is one habit of the Guarani that should not be forgotten, it is the habit of marking their territory with blood.	travel
334	Ignoring the old wives' tale that all bikepacking trips are about being on your bike, pack for all the little things that can go wrong.	travel
340	Soil science is indeed the study of the interactions of the soil organisms with the physical, chemical, and biological attributes of the soil.	science/technology
348	However, the 20-foot-wide (6.1 m) Fulfulde bandstand has been set up to relive the memories of a bygone age when buses could not reach this hill station.	travel
355	Traveling by bus is a cheap way to travel, especially for students, young professionals, and people with limited time to travel.	travel
357	Wednesday was an emotional day for the Sanskrit Academy, as the school's new library was dedicated to the memory of its founder, Shri Shankaracharya.	entertainment
359	South African singer-songwriter Thembi Ntlenyana's debut album, We Are the Champions, was released in 2017.	entertainment
366	"The戒指 (a ""ring"") is worn on the left hand, the first finger."	health
377	But think of the excitement of the new map, or the new toy, or the new book - there's no telling what you'll get excited about!	science/technology
380	The army, which was already responsible for Idlib province, was to take over the control of the outlying areas so as to complete the closure of the rebel enclave.	politics
387	For those who believe in love at first sight, it is absolutely essential to visit the temple before the wedding ceremony.	entertainment
389	Alright, so this is a little cutesy, but I think it says a lot about how we transport ourselves that the first organization we join is a sports organization.	sports
395	His comments, made public on Wednesday, were his first public comments as he took over as manager of the England team.	sports
404	The analysis of the plant tissue samples showed that the two bean plants were each carrying a different set of genes, but that the seeds of both plants were identical.	science/technology
416	Luganda lwakuba omusanyi omutonotono naye akakasa nti alina amagezi g'okukkiriza n'amagezi ag'okukkiriza n'eby'obuvanjuba.	health
418	Compass is a free software application that allows users to create and share GPS navigation maps.	science/technology
420	Cherry blossom viewing, known as hanami, has been a part of Japanese culture since the 8th century.	entertainment
