id	text	category
7	Today 's discovery also grants us a much better understanding of the formation of the sky .	science/technology
10	The venue of the event , which was scheduled to have taken place from December中 至 January , has been amended and will now be delivered in two phases , from 17 to 20 March and from 24 to 27 March 2021 .	sports
21	The government of Oromo National Organisation ( ONO ) says it has received complaints from some of the affected areas that the election commission ( EC ) has started to distribute election bills , without prior notice , in some areas .	politics
25	Most water parks offer some form of swimming pool , usually a large one inside the park itself that is open to the public .	entertainment
31	Protesters have sometimes clashed with police , who have used tear gas to try to disperse the crowd .	politics
37	However , the discovery of a new cave system among the rocks not far from the city , makes us believe that gratitude may not be the only emotion that drives the human desire to explore the unknown .	travel
38	A dominant ( or alpha ) male lion attempts to monopolize the females available , so as to ensure his offspring 's best chance of survival .	science/technology
39	However , there is still much to learn about the tube 's formation . One question unanswered is how the tube is formed before the baby is born .	science/technology
43	"He is known to have said that he was "" very much "" interested in becoming the Republican Party candidate to challenge President Obama in 2016 ."	politics
50	"18 - year - old Prince Harry said "" now that I have the permission of my parents , I wish to announce that I will be leaving the Navy ( Royal Navy ) to pursue my studies at Oxford University . """	politics
53	Perhaps the most common form of tourism is what most people associate with traveling : visiting new places to see what they have to offer .	travel
61	The company 's profit grew strongly , thanks to sales of drugs to treat diseases that are becoming more common , such as diabetes and hypertension .	health
65	Garlic has been used as a medicine for a long time . Its healing properties made it a popular ingredient in many medicines and health drinks .	health
68	Born in 1980 , Sukumar has been involved in politics since he was young and has contested local elections and the Indian General Elections .	politics
83	Dr. Kousmine states that diet pills that claim to reduce appetite in large amounts can be dangerous .	health
85	Some experts are concerned about a second wave of infections , which some governments are reluctant to allow due to the failure to vaccinate large parts of the population .	health
91	"It is alleged that he told the press , "" They [ doping agents ] are like commercial sponsors for the athletes ."	sports
92	The Orange Revolution , or Revolution of the Orange , was the name given to the series of protests that started on 17 November 2011 in the Libyan city of Benghazi .	politics
94	Popular sports : Soccer is a sport that is played worldwide , and it is the most popular sport in several countries .	sports
97	Fortunately , drivers tend to behave within a reasonably consistent range ; thus , traffic streams tend to have some reasonable consistency and can be roughly represented mathematically .	travel
105	The result is a gathering of plumes and vortices of air , called a tornado , which suck in the surrounding air .	geography
107	The charge to the primary message group is very low , so there is no reason not to use a phone book to find a number you want to call .	science/technology
114	"A related but more obscure term used in geography is the "" landing zone "" , which is the area around a coast where people land when they go boating , sailing , or otherwise float down a river ."	geography
115	The actual practice of cloning , however , is believed to have gone beyond the master race of frogspawn .	science/technology
117	USA Gymnastics supports the United States Olympic Committee 's letter and accepts the responsibility to promote a safe environment for all of our athletes .	sports
121	"She said the government was "" now checking "" to see if there was a legal basis for extending the deadline , which was set to expire on Tuesday ."	politics
122	"He then quoted Mr. Snyder as saying , "" He 's ( the mayor ) just like us - he does n't understand how important voting is . He thinks it 's a game . """	politics
124	They expect to find themselves inside a nest , which may be either a primary or a secernment nest , depending on the size of the group .	science/technology
131	Quechua is the everyday language of the vast majority of people who live in the highlands , but it is also used as a means of communication with the descendants of the Spanish colonisers .	geography
132	The goal of medical science is to make medical treatment as reliable and sensible as possible .	health
142	"The ad says that the "" first aid "" for the "" wounds "" of the heart is to "" love "" someone else ."	health
143	At the summit , you 'll find yourself faced with a choice : Decide to ignore the false hope and continue down the same old path , or face the new challenge and try a different path .	travel
144	Thanks to the constant flow of traffic to and from the city , you can always count on finding a good number of shops selling all kinds of goods and services .	travel
147	Aymara is the official language of Bolivia and the second most commonly spoken language in Bolivia .	geography
158	In this view , the atom is so incredibly tiny that trillions of them could fit into the period at the end of this sentence .	science/technology
159	The opposite of this is also true : if you do n't feel like eating a particular food because it does n't taste good to you , do n't eat it just because it's on the menu .	science/technology
167	However , there is one tube ride that is not for the faint of heart : the Minitube , a 1.2 - mile ( 1.9 km ) tube ride that takes visitors through a mine .	travel
175	Born on August 6 , 1981 , Scherzinger is the younger of the two sisters to hold a top - ten UK single .	entertainment
177	"He joked that Google could one day be called "" Turkey 's most popular search engine "" , referring to Google 's recent acquisition of the travel search company Turo ."	travel
