id	text	category
3	The soldier 's job is to judge the distance of the enemy soldier , to fire at will , and to reload as quickly as possible after a shot is fired .	science/technology
5	Football , or as it is more commonly known , soccer , is a global sport in which millions of people play , both professionally and for fun .	sports
23	Meiteilon must be arranged further along the route . On Thursday , there will be a protest at the Meiteilon station .	travel
26	Dr. Turgut Ozal , a professor of medicine at the University of Pennsylvania , warned that the infection rate at the hospital was “ very high ” and that the hospital 's infection control procedures were “ under severe threat ” .	health
30	In contrast , the park service ( MINAE ) does not issue park permits more than one month in advance of anticipated arrival .	travel
31	However , he is cautious about any promises of real - world performance , noting that the micro-expressions , or facial movements of a few milliseconds , are difficult to fake accurately .	science/technology
32	Well , to start with , they have a tasty twat . Next , they leave a trail of saliva that is easy to follow , and they dart about in groups of three or four .	science/technology
47	Ginger ale is a popular hangover cure in many countries , and in some , such as the United States of America and Australia , it is considered a legitimate form of entertainment .	entertainment
65	"Voting is easy , since everyone is allowed to vote and there is no concept of "" one person , one vote "" ."	politics
69	Internationally , there are nearly 200 running tour organizations . Most of them operate independently , but a few of them ( mostly international ) do have affiliations .	travel
70	Traveling with a budget can be a good way to test your mettle , learn about your limitations , and get a sense of what you 're really willing to sacrifice .	travel
71	Traveling with a baby can be a worry without considering the multitude of little details that can add up .	travel
75	"In the end , the pair ended up in a tie break , where Parry lost his temper on the floor , calling out "" Damn it ! "" before hitting the mat with his free hand ."	sports
81	However , should you ever get stranded on a beach , you should first try to make yourself as comfortable as possible : find a low , protected spot from the elements , and stay there as long as you can .	travel
91	Thanks to the newfound freedom from warfare , countries began to focus on developing their own technology . This led to a new era of scientific progress .	politics
93	Aymara is the official language of Bolivia , and is also the language of administration and commerce in the Aymara Republic , a self - proclaimed state in the south of Bolivia .	geography
95	Three - quarters ( 73 % ) of respondents said they believed that violence should be used to protest against the government in the most effective way .	politics
107	In this case , the assumption is that most voters will rationalize their vote by assuming that it will benefit the widower in the short term .	politics
109	In other cases , only those who receive a refund from their travel agent are required to register with the travel agent .	travel
110	Yes , President Obama did drive a car on the other side of the world , to胡萝卜共和国 , on Sunday .	travel
118	"Former Olympic gold medalist Dame Sally Pearson told the cycle hire company "" they need to find a way of making the hire of bikes more user - friendly for people with disabilities or elderly people with limited mobility , like me . """	sports
124	Luxury glass - fronted baroque structure is until free of charge , and the salary of the conductor is paid by a donation of the audience .	entertainment
127	In his book , The Greed of Power , Mr. Jones asserts that greed of power is a natural instinct among men and that it is why the system of political and economic institutions in use is what it is .	politics
129	Later in the day , a farmer 's dog discovered the body of a dead cat in the water near Cuidad de Panamá .	health
133	It is recommended that any additions or deletions to the Queen 's mailer should be sent to Mailbox Number 10 , located in the corner of Parliament Street and Trafalgar Square .	travel
140	Krông Búk là một trong những ngôi đền paling menarik untuk dikunjungi ở tỉnh Krông Pắc , với một ngôi đền chính được sơn màu đỏ , vàng và xanh lá cây bắt mắt .	travel
