id	text	category
1	The ghosting is caused by the combination of light waves coming in all directions .	science/technology
2	His goalkeeping training helped him become a key player , and he was responsible for protecting the goal when the team needed him .	sports
4	Badminton is a game in which players use badges ( called rackets in tennis ) to hit balls into a net .	sports
5	The community garden is located on the hill above the refugee camp and serves as a symbol of the camp 's struggle to keep the memory of the tragedy alive while moving on .	travel
11	The temple 's gloomy atmosphere and the fitful light of the candles fit the idea of a place of spiritual renewal .	entertainment
18	Noise pollution is a problem even if you decide to go for a bike ride along the adjacent road .	travel
21	She thought it was a pretty straightforward decision to follow his advice and go with the most popular choice .	entertainment
22	"The station 's web site describes the show as "" old school radio theater with a new and outrageous geeky spin ! """	entertainment
23	Voters in France will decide in a referendum on June 15 whether to allow same - sex civil unions .	politics
25	Information visualization then becomes a tool to help users understand complex information .	science/technology
28	"Voting in the referendum was held on a single question , namely : "" Are you in favor of replacing the current system of government by a republican form of government ? """	politics
30	A news report states that a man was arrested on Monday on charges of trying to sell a bomb to a plastic surgeon who is believed to have face - lifts sold to the military .	health
31	"She said "" they ( the chemical weapons ) were called into being to complement the body of work of a worried and confused ( Hussein ) who is trying to negotiate a new deal . """	politics
37	Copper was a common metal on which to work because it could be worked into shapes . Copper coins were used in ancient Egypt .	science/technology
51	Couchsurfing is a network that connects travelers with locals in the cities they are going to visit .	travel
52	The day after the race , Mrs. Griffin reported that her son , who is in his 30s , was the only one of the four competitors who did not finish the race due to injury .	sports
56	Besides food and shelter , the two most basic needs of humans are clothing and shelter .	science/technology
62	Richland County , Washington , authorities say they are aware of a man who is dead after being found in the heavenly pool .	geography
63	Traveling in a group also has the advantage that you can always ask for help from the rest of the group .	travel
68	"Kiernan said the surveillance footage showed the victim 's body being "" transported in a vehicle "" to the "" basement of some building "" where he or she was "" found dead "" ."	health
76	Concrete has the advantage of being able to meet very complex shapes . It can be shaped very easily .	science/technology
86	Team USA will be the largest single nation at the Paralympics , with 5,000 athletes representing 100 different sport disciplines .	sports
87	Hi : Thanks for the question . My advice is to just think of the Balloon Fiesta as a giant birthday party .	entertainment
91	They can sometimes argue that the most important sport is not played on the field of play , but in the locker room before a game .	sports
92	The soldier was treated for minor injuries to his head after he was knocked down by a falling object while on duty .	health
94	Monday 's event was a thank you event for the athletes who have been training hard for the Commonwealth Games which takes place in May this year .	sports
119	"He has since been criticised for his attitude in the aftermath of the match , in which he criticised his brother 's fitness to race , blaming the media for causing "" chaos "" ."	sports
120	Then there is the problem of women who pretend to be crazy , in order to get away from a marriage they do not want .	science/technology
123	Saltwater aquariums often have a growth of algae . This is normal , and does not mean that the aquarium is bad .	science/technology
124	He is one of a number of scientists who have recently argued that the galaxy 's dark matter affect the galaxy 's dark matter in a similar way that the moon affects the earth .	science/technology
130	"North Korea 's official news agency reported Kim Jong Un as saying , "" At the end of the day , we will take the path that is best for the DPRK ( North Korea ) and the people . """	politics
140	Roughly three quarters of all marriages end in divorce . Research has shown that one of the main reasons for divorce is incompatibility of personality .	health
155	The angel of the Lord is someone who tries to bring about a change in the direction that a person or group is going .	science/technology
162	Yeah , the lunch break is when people go out of their way to have a bad conversation , to make fun of , or embarrass someone .	entertainment
164	Tomorrow is going to be a double celebration , as the school will return to its national voice and music festival .	entertainment
167	This is when you visit a place that is very different from your regular day - to - day life to relax and have fun .	entertainment
178	"Modern - day idioms are often created by the扫把星 of children , who scratch their heads and say , "" What 's this ? """	entertainment
184	He did , however , fool a university researcher who was able to detect the fraud by analyzing thepan 'sfriction with the water , which was too low for the boat to go any faster thanone would expect from a boat that is fragile enough to float .	science/technology
187	The department is responsible for negotiating contracts for sports ' events such as the Olympic and Paralympic Games .	sports
203	In the heatstroke is the most common reason for travelers ' medical visits , and the third most common cause of death .	travel
206	The other , more recent , theory is that the Moon was not completely formed until much later , after the Earth and other planets had formed .	science/technology
207	President Obama swam the breaststroke course , 1.2 miles ( 1.9 km ) inside Kalaallisut Stadium , to reach the goal of raising funds for education .	politics
211	The association was delighted to learn that a new parenthood policy had been announced by the government , which will reward parents who choose to breastfeed their baby .	politics
215	The military government , called the Junta , called for elections to be called as soon as possible .	politics
217	In case of a sudden change in the weather , be sure to check the news reports for an update on the closure of the park .	travel
222	Diedre , who married Redding in 2009 , was one of the few mourners at his funeral .	health
226	"Sorani said the witness who clarified that al - Nuri had ordered the attack was "" credible "" and his source was "" very reliable "" ."	politics
227	Horrible management : this is where the trust fund manager who frittered millions of dollars of investor money on hotshot consultants and expensive vacations .	science/technology
236	Fifteen of the sixteen carvings on the façade are thought to be representations of mythological figures . The only exception is the central doorway , which is believed to have been the home of a deity .	entertainment
237	The argument can be made that all sport is about money . The money goes into the players , coaches , officials , and everything else associated with the sport .	sports
244	Yes , there is resentment . There is very little tolerance for those who try to change things .	science/technology
247	"Curling is a sport in which two teams of three players each try to push a large , hollow ball called a "" hoe "" through a series of holes ."	sports
271	Back in the day , when air travel was still new , some airlines did offer ' first class ' , ' business ' , or even ' couch ' travel , for a little extra fee .	travel
274	"The ad shows a man getting a tattooed "" pharmacy "" label on his arm ."	health
275	The eagle ( Aquila adalberti ) is the most social of the eagles , living in large groups called herds .	science/technology
278	Tuesday 's announcement was made after a medical board of inquiry concluded that Mr. Garfield 's death was not due to accident .	health
280	Rarely do storm surges , which are the return flow from waves breaking off the shore , reach the beach .	geography
283	Sir Ian Macdonald , a supporter of the Free Trade Alliance , said in the campaign for the federal election that he would like to see a free trade pact signed , once the new government is in place .	politics
288	But , if they did not , their ancestors ' , the dinoflagellates , would have been unable to compete with the large , diverse population of algae now present .	science/technology
289	He wrote that the morning after the election he and Putin spoke by phone and discussed the results , Putin expressing his satisfaction with Putin 's victory .	politics
294	"She hopes to one day speak for the "" garage team "" of female F1 drivers and help them get more exposure ."	sports
295	On the first day of the festival , fourteenth of July , thousands of people went to the beach to hear music and see fireworks .	entertainment
299	Parents often pretend their children are n't watching , so they can smoke marijuana .	health
301	Yeah , the lucky person gets to choose the destination of their birthday trip .	travel
320	Travel agents are often the first point of contact for a customer wishing to book travel .	travel
323	"The team that runs the grid , called the "" heart "" of the team , must ensure that the cars run safely and efficiently ."	sports
324	The crime scene was visibly disturbed , and it took police a long time to remove the dead cat from the building .	health
325	Madagascar is by far the biggest , and a continent on its own when it comes to wildlife .	geography
330	Dolls ' houses are very popular with children , it is where they can play with a fantasy world that is stable , safe and controlled .	entertainment
338	Nearly a year after the message was sent , a mother elephant named Mma Ramotswe revealed herself as the inspiration for the campaign .	entertainment
341	Sheep are grazed on the mountainous regions , thanks to which the Moorish in turn spent many thanksgivings at the height of summer in the cozy rooms of their castles .	travel
346	Sometimes a booster shot is given , which is the vaccine that is modified to make it more effective .	health
347	The partner organization of the campaign , Global Coalition to End All Corporal Punishment of Children , claims the poster promotes the use of spanking as a parenting technique .	politics
348	The trial , which has been going on for more than a year , has exposed the conflict of interests that exist between politics and journalism .	politics
349	But the religion has a different meaning for different groups of people . Some of the more visible groups that the religion touches are musicians , entertainers , and people in the car industry .	entertainment
356	The Triceratops ' teeth were not only for eating , but also for cutting the leaves before eating the plant .	science/technology
358	The attraction 's campuses are both located in cave systems that have been accessed via natural entrances .	travel
361	Financial markets are the places where financial assets are traded .	science/technology
363	However , it should be noted that the popularity of the sport has resulted in a number of accidents , some very serious .	sports
373	I did a trial run ( see photo ) with a new set of boots at home , and I am pleased to say that they survived the 6 - mile walk !	sports
375	Architecture is concerned with the design and construction of buildings . The architecture of a place is often a tourist attraction in its own right .	travel
376	For those interested in trying out a different sport , beach volleyball is a fun option to try .	sports
380	But , if you 're not careful , you can end up with a situation where you do n't have enough space to move around , or where you can't interact with other players because they are too close to you .	science/technology
388	The temple is one of the most attractive places to visit in the ten - district city and is a must - see for any visitor .	travel
390	Successful hacks often result in the acquisition of valuable publicity , as hackers will usually not publish their exploits unless they are sure they will not be caught .	science/technology
398	Though one study found that it decreased depression and anxiety , another found no change or even a worsening of mood in those taking the medication .	health
401	Voting in this election was made easier because candidates could stand for election on a party list , meaning that there was no need for candidates to stand alone .	politics
406	Lucky me ! I found a spare set of wings in the back of a movie set .	science/technology
415	A show of strength by the ruling party may well be that it is able to lure away from the battlefield some of the remaining spoils of power .	politics
419	It 's the intent of this policy to ensure that there is only one male and one female breeding pair of each species .	science/technology
425	Sorry , but you can't take a photo of the moon because it is covered in copyright .	science/technology
426	"She said the "" ego "" of the political leader must be changed in order for the country to change ."	politics
431	"Following the announcement of the budget , Mr. Rudd said he would be making a "" final decision "" on the BHP Billiton 's request for a 10 % reduction in carbon tax by the end of the year ."	politics
432	"Finally , the guy who runs the dungeon , runs out to the middle of the floor , and says "" Open mic ! "" Everyone then runs to the stage and starts screaming and dancing ."	entertainment
441	Huhne , who resigned on Monday , was accused by the victim of sexual assault .	politics
446	Held every four years , the Olympics is the largest sporting event in the world , attracting millions of fans from all over the globe to see their favorite sport .	sports
449	Current travel agents all offer travel packages that include breakfast , transportation arrangements to / from the airport or even combined flight and hotel packages .	travel
461	East of the mountain range is the vast , sparsely populated plateau .	geography
467	"She suggested that the phrase "" endless pool of words "" was justifiable , since writing was still a new skill for most women ."	science/technology
470	The working group , which is made up of national experts from the food safety sector , has just finished its report .	health
479	Arriving at your destination with a heavy suitcase is a sure way to make you feel awful and cause you to stress about your travel .	travel
480	"She wrote in her diary that she wanted to "" be satisfied [ her ] failure to gain complete control [ over her body ] not to become the woman [ who ] was trapped inside a body [ that ] she did not like "" ."	health
501	The girl , who is 12 years old , is believed to have kept the secret from the end of the school year until now .	health
502	Fortunately , I was n't injured , but I saw a macabre scene : people were trying to push and shove to get past others in order to get to the door and get out of the building .	health
505	The council , which is responsible for tourism in Sanggau , West Java , blame the abduction of the child for the low number of tourists to the area .	travel
509	Ambitious goals – or even goals that seem ambitious – can serve to motivate people , because they provide a sense of achievement .	science/technology
510	This allows the photographer to focus only on the subject while the rest of the image is left blank .	science/technology
519	"Dogri said he was "" surprised "" by the number of people who supported him , as some of his colleagues had advised him against entering the race ."	politics
